ZCTA5CE20,GEOID20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,RegionID,SizeRank,RegionType,StateName,State,City,Metro,CountyName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
60476,60476.0,B5,G6350,S,8575398.0,208984.0,41.5694831,-87.6017086,84527.0,16544.0,zip,IL,IL,Thornton,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,86504.42454670738,92098.87033768772,96779.58080105623,103815.32022820874,110610.3205769675,117319.7745733605,123323.00228719175,124636.89804606308,122696.48600683833,104582.05208229342,93835.61179433997,77145.85633799412,63323.56239332177,59679.58430967833,70152.6961925947,72991.5679917501,82046.69296679615,95459.72899378256,103483.76208415716,108856.8598472246,115820.27420760626,135944.38649521957,154625.23983446942,153008.5729995496,164599.38677533774,167793.97073881383,169786.613137678
60558,60558.0,B5,G6350,S,7366402.0,0.0,41.8020715,-87.9007522,84586.0,8496.0,zip,IL,IL,Western Springs,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,407818.0666802311,446556.2511565856,479747.43100146035,521296.3420844989,560413.8953787573,615191.7202364291,665048.5439666923,666114.7090822854,632428.8828445455,561219.7128691871,527938.6519910356,493328.8359773679,462789.7808577802,486536.47441331414,534367.0325584939,556258.6052426925,560856.3862405975,567861.2411769835,575297.6835811142,573053.2705163177,572081.4619325455,622386.457686721,672888.4557157516,694406.8280771355,721572.3621665892,770012.3562849377,813335.441656424
60141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60153,60153.0,B5,G6350,S,7353465.0,0.0,41.8798174,-87.8438701,84403.0,5103.0,zip,IL,IL,Maywood,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,66931.41354180046,73263.72567270308,77605.8815393797,83951.08556830102,90654.27513316057,99668.00800801102,110241.11414381942,115910.00677048217,110887.85650634258,86570.69136890255,74511.25327080509,61738.58436204065,55101.81962240379,56802.48991531718,75474.20537035218,85345.80389030366,104981.5118670006,118761.56062876625,143630.9656998105,156010.49533409683,167898.80582531125,198873.46083786243,220328.51449969117,212855.93741742717,220242.3091543299,229447.70982258682,233396.916053218
60461,60461.0,B5,G6350,S,8719602.0,9275.0,41.5213992,-87.6868781,84512.0,12604.0,zip,IL,IL,Olympia Fields,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,173471.02267115258,183300.31496842476,194564.02227485666,202215.13649585503,214496.42537395275,234510.10834874748,245211.5137072604,250396.39175995777,239502.7366689541,201690.96568514427,183145.42187345776,174671.190031121,159611.75222948642,159951.12030062292,175436.6527632464,181165.07963745133,185562.6468312631,191778.13486955516,201615.7944539235,208671.23191435225,218535.71479128534,257106.7258195255,294614.1487521632,297250.1032376286,307728.8830206842,313692.83957411087,320978.264491508
60501,60501.0,B5,G6350,S,11281150.0,737587.0,41.7792455,-87.8233794,84537.0,8835.0,zip,IL,IL,Summit,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,92079.52780499554,98462.4652848236,108073.23573441233,119609.67611335934,132943.48559898735,150783.2740017255,171799.65189132802,173978.36475368775,159002.35391826974,129087.92466410216,115900.70377477766,100561.08103643842,87059.76721636849,90393.75788329075,106730.84894943408,117257.26087456242,134298.47180496168,145953.29393681884,159542.31422094133,168704.5817231011,175784.2825319916,201227.08427892975,224348.614026622,228780.68746981214,248636.53497145107,257879.87503568918,259861.883793512
60617,60617.0,B5,G6350,S,35412244.0,1537715.0,41.7144167,-87.5557609,84619.0,79.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,64830.55526282354,69677.32943253616,75369.41789638733,80683.17132363952,88430.45742667046,99686.7895958411,112124.17578336342,118012.64673867133,111683.14815322134,98314.96335975517,89532.46245427693,78643.98131970402,66382.50487979311,64834.46825132211,71545.99830818715,78287.11034833863,89056.19601665867,99348.47300436678,114229.59707754142,119677.21141418867,127050.11446045159,151636.89928598076,163881.54828078407,156746.87149928976,164289.3502798365,165594.13292330975,167194.999346079
60478,60478.0,B5,G6350,S,25344070.0,247765.0,41.5541789,-87.735525,84529.0,8038.0,zip,IL,IL,Country Club Hills,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,89077.16311664903,95673.62890871619,100534.6136966019,104690.04143016342,112556.74502569692,123198.71453824175,132528.28302468485,138486.82652620826,131288.61014674534,109144.56763632817,98440.23210068535,86842.03742296342,76596.92087366215,81914.0401626489,91005.91909017517,89935.28635232855,98908.31174106336,107835.0801201256,124093.9149332095,132803.74707614767,139191.89482497968,168469.95636911475,195508.7999813071,192080.63236638124,194209.85618680518,194439.72156254982,195057.726976434
60464,60464.0,B5,G6350,S,34092215.0,3046966.0,41.6690338,-87.8642991,84515.0,10148.0,zip,IL,IL,Palos Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,248918.24336495693,270416.01709157665,284912.6610751772,310862.7665037782,335664.91650408984,362120.22025467124,387221.35277967557,400879.23977665865,381093.4907779643,342243.4488706927,322174.64878657163,299650.026872466,289653.1611094227,293821.14009807224,308670.76116328966,314399.57680861984,321716.37596101704,327868.97569055384,335190.4103360416,340749.74174927274,351549.0484661658,392178.11454916355,432259.3388721442,446219.6769663407,466797.8749551731,484664.54428424017,508394.013915162
60463,60463.0,B5,G6350,S,13635760.0,299305.0,41.6624464,-87.7899693,84514.0,8032.0,zip,IL,IL,Palos Heights,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,195447.6504411281,210312.42528642132,228371.68164884858,245852.3437748195,264806.19936980656,291441.5043465125,314632.131043174,318108.10296239035,301308.0671340954,265304.77156111225,254992.67205286273,235859.66700094574,217557.8250937712,220653.6178557454,235220.09559415744,239333.6331595337,247022.4759910824,255224.18218689167,263702.1021504285,268373.41033935064,275156.59963757434,304509.83850126964,333270.4408620648,341631.2816538245,359951.8884545941,369657.9911304584,380131.949182737
60203,60203.0,B5,G6350,S,1771759.0,0.0,42.0490352,-87.7174553,84446.0,14087.0,zip,IL,IL,Evanston,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,261503.75038519132,291479.2034038746,319257.37157902896,344455.7693478881,363157.6575253901,409633.6280829462,438593.81130923465,442453.92565928405,410942.5608090609,362925.70436361624,339606.3345964072,305408.5764143642,285908.99721933116,304773.08932546567,339239.7289773876,348418.62744916655,366104.3522158011,386970.19921812013,400097.3663596933,391394.22990669153,389950.8905874304,426474.41661523096,458578.4650676497,466957.998554868,490881.9510035934,522395.52412735275,553402.99536566
60201,60201.0,B5,G6350,S,11683894.0,2375776.0,42.0547455,-87.6923824,84444.0,2215.0,zip,IL,IL,Evanston,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,289161.9086833562,327236.32175145246,355433.3843634243,390023.4321644206,411713.2549364154,449914.2548898189,485581.651334404,491426.29773140553,465682.6690869856,416174.7327986736,393383.1587100888,363218.6782994089,346386.71019602247,367835.67154356866,407180.10105278593,416507.4335235238,424920.16869863676,432640.6465140756,440966.23629318125,428096.72845334554,424221.6980825946,448949.82508208224,473037.9322687416,478927.6128453256,491551.50122451666,511795.8071061265,534685.991612788
60714,60714.0,B5,G6350,S,16263542.0,0.0,42.0283509,-87.811304,84691.0,3007.0,zip,IL,IL,Niles,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,186009.4417706371,206644.31276279883,228439.71235097424,247599.67367515658,270550.63474944787,299769.95777399675,327738.08855913795,321532.1261510519,289890.4487606309,243095.94206285742,219141.1368660253,197373.044760049,180429.51243053816,192064.27797912274,219694.14020440975,231052.6999814282,245255.99347223202,259750.30786573,268808.12527947343,268648.00951855583,272080.61902281997,295026.04819732084,316365.7283904079,325555.2454544854,346724.36136704043,368713.451371062,383113.986739686
60458,60458.0,B5,G6350,S,7554568.0,126306.0,41.7534009,-87.8269406,84509.0,8367.0,zip,IL,IL,Justice,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,124193.65650723518,133153.30539083466,142838.75339745832,156472.82818166542,171648.42778743425,194806.76331478552,213721.41542388417,216164.19273479166,204785.28218137825,177001.51071091133,163458.69324370433,146484.54108239917,128826.83897723492,125443.97623226642,143295.97059962343,150126.9901718796,159503.61137514017,168122.0724714664,177874.33475818697,187009.42181760797,195561.1780536475,219339.485380559,241853.39825548025,253147.25811856985,269476.20397499943,275872.3514968525,282076.516305887
60457,60457.0,B5,G6350,S,8117168.0,5162.0,41.7237888,-87.8296191,84508.0,7851.0,zip,IL,IL,Hickory Hills,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,143862.2472413158,153455.3374610061,165682.629615545,181878.1606875056,202025.5943333781,226859.0374574175,248022.76629117716,250026.88586222226,232820.51093997143,201562.27167709524,187822.27019210148,169577.59015375676,149227.52416779348,153928.029408687,172798.60340608284,177971.42829167924,186804.80016546242,194712.40026899698,204861.99165174318,212360.71839711306,220962.94193491025,250086.18923628327,271307.01582325745,280454.4828055605,297512.6626057509,307213.06691710616,317147.060566515
60482,60482.0,B5,G6350,S,6044318.0,33039.0,41.6882112,-87.7925772,84533.0,9854.0,zip,IL,IL,Worth,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,98420.89728035203,103629.55359714308,110362.38374496008,120295.32075849285,132222.04283918467,148674.71509929167,161752.32260689425,162697.7892301774,152401.5580355186,132564.0881450069,122193.27755004675,109094.09050612785,99943.48054118239,102702.22335497628,118487.26404638433,125216.89760612424,136085.09755524716,147800.5230359486,156088.95267329,163918.92840885985,173485.86776669841,199693.9779198699,220671.357047734,229510.93680354077,248825.9374169619,253847.12746678677,257688.606066017
60418,60418.0,B5,G6350,S,7665394.0,162425.0,41.6455985,-87.7400776,777366.0,9810.0,zip,IL,IL,Crestwood,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,162403.85030079607,171920.9399317545,181891.69376524468,197989.9259431049,216083.38839422478,238576.1725402009,260440.13196873525,270619.0172041525,257902.9874427341,232144.704399056,212372.05441077016,181498.90017258015,143473.67946368267,131190.9455853399,133318.5251653365,138130.99511450218,142990.90702035316,147782.89885597426,155876.79619390742,157477.21711460466,163628.4957750575,178869.3482348445,190315.7616150706,185955.9962403759,188044.86624181093,181025.320216464,175799.823061264
60534,60534.0,B5,G6350,S,4849098.0,74131.0,41.8123902,-87.8200356,84564.0,9735.0,zip,IL,IL,Lyons,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,102548.29365227575,112243.9012779725,122728.55848138093,133549.033176484,148475.8121487683,165811.52783593824,179773.45311184123,180220.77300548492,168857.61796797783,138379.858282871,124743.69558950765,111646.10112653275,101631.18079120266,104373.38587512035,122891.92666076508,134681.022774346,148798.89408725934,162600.79645933982,174880.83194249225,183836.15624197284,196635.61197422107,221476.706789152,238797.0026114709,241356.59784792282,257605.8556138835,260945.9232396651,262699.16852116
60422,60422.0,B5,G6350,S,10315112.0,0.0,41.5386077,-87.6844039,84474.0,8895.0,zip,IL,IL,Flossmoor,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,161808.2997296759,171904.67365417434,180943.49031758556,191107.92575234573,206222.94035175268,228899.47558678102,245625.1223311295,251193.72927247357,240183.81262434533,211758.65770661284,192651.67758934968,177436.17186026907,161450.0155251475,168268.37082135817,180993.57268089592,183651.1968605304,186636.9244290615,189936.08337290224,199149.80368626773,202785.19089799467,211584.10556120143,249504.80838369485,284873.2436040124,291083.1886841034,302158.94080439763,309442.9950756399,315623.602999523
60465,60465.0,B5,G6350,S,11148614.0,14181.0,41.7006815,-87.8252968,84516.0,6906.0,zip,IL,IL,Palos Hills,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,147647.89498115692,158502.97042110268,170894.149164807,187407.27153811874,207014.94224953194,232095.9158876014,254041.9070754466,257557.51197404574,237128.67962244156,208697.00006523417,193985.8447433822,176257.72872894633,155309.31144676966,152346.01648632617,166427.9352611699,173037.68815015958,179753.5176217029,185894.46461203333,194171.65509349084,197440.2630882963,203680.1338316888,225147.08930188324,244984.06447620608,252315.88561932524,267566.7360725836,270164.51119441976,273663.220678733
60601,60601.0,B5,G6350,S,1006602.0,61836.0,41.885155,-87.6215122,84603.0,7958.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,253142.72127370982,288892.3031280968,319072.6259360689,332011.8915182475,341247.9531810165,369105.3663780624,399877.4016017471,410998.3999958534,403406.51309024106,389073.4775567323,365417.06903268327,340003.23644654854,322307.174130427,355013.27672696364,391346.04531283263,404133.76905847015,428621.38774982566,426633.1598873367,415194.3118313267,401043.9992629233,394504.5406330197,389749.7339390566,392323.94641900243,354328.0656051209,355113.26152480114,354592.05200976296,346533.061423759
60602,60602.0,B5,G6350,S,213430.0,0.0,41.8830405,-87.6290785,84604.0,20351.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,310979.6212159169,367321.74454593455,394447.4686283706,399443.46762735286,393495.5921389667,430256.08196600404,472694.4255396314,491165.99082836875,485064.91738269763,451322.80011226254,421199.10844187206,409950.41640549316,427866.9511212181,500704.96146422875,527397.122353617,490917.8125137535,507104.3523957597,458494.1616275446,420659.4043621065,385557.63372525765,396330.36729935283,378198.8285002797,362840.7158195151,322525.43961665966,291352.83756548783,262743.85174876126,244759.911543649
60603,60603.0,B5,G6350,S,307265.0,0.0,41.8802616,-87.6273962,84605.0,21722.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,,,,,,,,,,,,711129.274572885,652426.4340062957,520149.26988548995,491302.0090037925,469898.1376305176,425327.2237579818,388952.53259777924,360010.5926847953,335757.8219439539,318037.66463460185,300757.168165815
60604,60604.0,B5,G6350,S,200037.0,0.0,41.8781126,-87.629071,84606.0,22680.0,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,,,,,,,,,,339802.86910582,328996.96701975167,326438.6561105843,324493.5058300117,317584.6573953118,330916.9054533755,323901.28004302416,317138.3135402766,321465.92106967204,302829.50082300825,285080.34916699794,297144.66647118906,306337.02731818
60025,60025.0,B5,G6350,S,27169909.0,109657.0,42.0746321,-87.811581,84292.0,1788.0,zip,IL,IL,Glenview,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,300856.7136936037,335666.55879288225,370725.5977793312,396974.5594246487,421889.5990781219,464017.0540714143,509885.3252782801,510629.49461362325,472130.33102680225,413782.50508963404,377794.55518219323,346065.72698032274,321035.5725886519,347953.3643481999,388591.66444231855,402145.8672777561,411694.29067628225,421030.41099836637,426750.14995958377,417048.8450682499,412440.6232033071,444363.5178989537,479216.42009666614,490373.6300204952,518337.83574817143,550710.5791593565,576422.536098207
60091,60091.0,B5,G6350,S,13835717.0,3492924.0,42.0777876,-87.7205704,84346.0,4319.0,zip,IL,IL,Wilmette,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,466578.9533349666,520974.8824514446,565802.6452601341,604797.4627187703,648048.761512276,710244.735335669,762100.1813707358,762949.4457832027,726186.7374846549,634761.3342433464,597331.2557791197,555709.5483050315,527964.8562579482,566783.0031481968,620597.5077201297,631987.470134018,627212.8777413352,622228.1956749738,627273.946534569,615665.156793068,608629.1735008396,668910.3319044906,737775.8803521226,761707.6449729004,797557.9957602682,853482.9344102744,907421.060596886
60026,60026.0,B5,G6350,S,10557406.0,0.0,42.092205,-87.8379132,84293.0,8354.0,zip,IL,IL,Glenview,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,459794.55802880833,509646.22607364476,545936.9268469568,584644.8124989695,628060.9456746973,685916.0005027181,738745.8632468116,749505.1518070315,704475.2961527398,616685.4824375928,577496.9405041985,532242.0138851616,491010.9688617408,518415.2816841793,570945.134087646,591610.3370168266,595089.692252296,591167.0508605851,597116.7340966081,585292.0992944477,574801.8416113396,619403.3040891303,676250.9309396441,683101.2422770319,711268.2734656638,738200.4275362032,762102.414230554
