GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,U2TE001,NAME_M,U2TM001
"G44844","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44844",,,,,,,"86000US44844",,"ZCTA5 44844",719,"ZCTA5 44844",475
"G44846","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44846",,,,,,,"86000US44846",,"ZCTA5 44846",972,"ZCTA5 44846",72
"G44847","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44847",,,,,,,"86000US44847",,"ZCTA5 44847",790,"ZCTA5 44847",119
"G44849","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44849",,,,,,,"86000US44849",,"ZCTA5 44849",728,"ZCTA5 44849",41
"G44850","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44850",,,,,,,"86000US44850",,"ZCTA5 44850",338,"ZCTA5 44850",369
"G44851","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44851",,,,,,,"86000US44851",,"ZCTA5 44851",839,"ZCTA5 44851",88
"G44853","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44853",,,,,,,"86000US44853",,"ZCTA5 44853",689,"ZCTA5 44853",56
"G44854","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44854",,,,,,,"86000US44854",,"ZCTA5 44854",586,"ZCTA5 44854",59
"G44855","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44855",,,,,,,"86000US44855",,"ZCTA5 44855",633,"ZCTA5 44855",266
"G44856","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44856",,,,,,,"86000US44856",,"ZCTA5 44856",460,"ZCTA5 44856",119
"G44857","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44857",,,,,,,"86000US44857",,"ZCTA5 44857",725,"ZCTA5 44857",41
"G44859","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44859",,,,,,,"86000US44859",,"ZCTA5 44859",1163,"ZCTA5 44859",184
"G44861","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44861",,,,,,,"86000US44861",,"ZCTA5 44861",692,"ZCTA5 44861",616
"G44864","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44864",,,,,,,"86000US44864",,"ZCTA5 44864",670,"ZCTA5 44864",43
"G44865","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44865",,,,,,,"86000US44865",,"ZCTA5 44865",686,"ZCTA5 44865",75
"G44866","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44866",,,,,,,"86000US44866",,"ZCTA5 44866",684,"ZCTA5 44866",298
"G44867","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44867",,,,,,,"86000US44867",,"ZCTA5 44867",795,"ZCTA5 44867",40
"G44870","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44870",,,,,,,"86000US44870",,"ZCTA5 44870",715,"ZCTA5 44870",20
"G44874","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44874",,,,,,,"86000US44874",,"ZCTA5 44874",767,"ZCTA5 44874",302
"G44875","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44875",,,,,,,"86000US44875",,"ZCTA5 44875",661,"ZCTA5 44875",43
"G44878","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44878",,,,,,,"86000US44878",,"ZCTA5 44878",601,"ZCTA5 44878",61
"G44880","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44880",,,,,,,"86000US44880",,"ZCTA5 44880",1083,"ZCTA5 44880",73
"G44881","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44881",,,,,,,"86000US44881",,"ZCTA5 44881",.,"ZCTA5 44881",.
"G44882","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44882",,,,,,,"86000US44882",,"ZCTA5 44882",779,"ZCTA5 44882",95
"G44883","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44883",,,,,,,"86000US44883",,"ZCTA5 44883",650,"ZCTA5 44883",25
"G44887","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44887",,,,,,,"86000US44887",,"ZCTA5 44887",764,"ZCTA5 44887",226
"G44889","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44889",,,,,,,"86000US44889",,"ZCTA5 44889",884,"ZCTA5 44889",111
"G44890","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44890",,,,,,,"86000US44890",,"ZCTA5 44890",674,"ZCTA5 44890",45
"G44901","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44901",,,,,,,"86000US44901",,"ZCTA5 44901",.,"ZCTA5 44901",.
"G44902","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44902",,,,,,,"86000US44902",,"ZCTA5 44902",548,"ZCTA5 44902",42
"G44903","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44903",,,,,,,"86000US44903",,"ZCTA5 44903",677,"ZCTA5 44903",35
"G44904","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44904",,,,,,,"86000US44904",,"ZCTA5 44904",822,"ZCTA5 44904",52
"G44905","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44905",,,,,,,"86000US44905",,"ZCTA5 44905",631,"ZCTA5 44905",39
"G44906","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44906",,,,,,,"86000US44906",,"ZCTA5 44906",633,"ZCTA5 44906",31
"G44907","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"44907",,,,,,,"86000US44907",,"ZCTA5 44907",618,"ZCTA5 44907",41
"G45001","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45001",,,,,,,"86000US45001",,"ZCTA5 45001",638,"ZCTA5 45001",61
"G45002","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45002",,,,,,,"86000US45002",,"ZCTA5 45002",979,"ZCTA5 45002",79
"G45003","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45003",,,,,,,"86000US45003",,"ZCTA5 45003",749,"ZCTA5 45003",170
"G45005","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45005",,,,,,,"86000US45005",,"ZCTA5 45005",940,"ZCTA5 45005",46
"G45011","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45011",,,,,,,"86000US45011",,"ZCTA5 45011",1054,"ZCTA5 45011",37
"G45013","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45013",,,,,,,"86000US45013",,"ZCTA5 45013",882,"ZCTA5 45013",33
"G45014","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45014",,,,,,,"86000US45014",,"ZCTA5 45014",974,"ZCTA5 45014",28
"G45015","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45015",,,,,,,"86000US45015",,"ZCTA5 45015",763,"ZCTA5 45015",41
"G45030","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45030",,,,,,,"86000US45030",,"ZCTA5 45030",921,"ZCTA5 45030",53
"G45032","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45032",,,,,,,"86000US45032",,"ZCTA5 45032",962,"ZCTA5 45032",123
"G45033","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45033",,,,,,,"86000US45033",,"ZCTA5 45033",950,"ZCTA5 45033",457
"G45034","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45034",,,,,,,"86000US45034",,"ZCTA5 45034",1529,"ZCTA5 45034",162
"G45036","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45036",,,,,,,"86000US45036",,"ZCTA5 45036",1164,"ZCTA5 45036",52
"G45039","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45039",,,,,,,"86000US45039",,"ZCTA5 45039",1404,"ZCTA5 45039",46
"G45040","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45040",,,,,,,"86000US45040",,"ZCTA5 45040",1512,"ZCTA5 45040",50
"G45041","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45041",,,,,,,"86000US45041",,"ZCTA5 45041",.,"ZCTA5 45041",.
"G45042","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45042",,,,,,,"86000US45042",,"ZCTA5 45042",888,"ZCTA5 45042",38
"G45044","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45044",,,,,,,"86000US45044",,"ZCTA5 45044",926,"ZCTA5 45044",31
"G45050","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45050",,,,,,,"86000US45050",,"ZCTA5 45050",1295,"ZCTA5 45050",79
"G45051","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45051",,,,,,,"86000US45051",,"ZCTA5 45051",.,"ZCTA5 45051",.
"G45052","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45052",,,,,,,"86000US45052",,"ZCTA5 45052",1212,"ZCTA5 45052",201
"G45053","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45053",,,,,,,"86000US45053",,"ZCTA5 45053",1192,"ZCTA5 45053",231
"G45054","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45054",,,,,,,"86000US45054",,"ZCTA5 45054",1213,"ZCTA5 45054",231
"G45056","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45056",,,,,,,"86000US45056",,"ZCTA5 45056",870,"ZCTA5 45056",51
"G45062","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45062",,,,,,,"86000US45062",,"ZCTA5 45062",883,"ZCTA5 45062",108
"G45064","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45064",,,,,,,"86000US45064",,"ZCTA5 45064",1072,"ZCTA5 45064",152
"G45065","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45065",,,,,,,"86000US45065",,"ZCTA5 45065",963,"ZCTA5 45065",85
"G45066","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45066",,,,,,,"86000US45066",,"ZCTA5 45066",1566,"ZCTA5 45066",66
"G45067","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45067",,,,,,,"86000US45067",,"ZCTA5 45067",1042,"ZCTA5 45067",53
"G45068","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45068",,,,,,,"86000US45068",,"ZCTA5 45068",1243,"ZCTA5 45068",103
"G45069","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45069",,,,,,,"86000US45069",,"ZCTA5 45069",1363,"ZCTA5 45069",34
"G45070","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45070",,,,,,,"86000US45070",,"ZCTA5 45070",1012,"ZCTA5 45070",187
"G45101","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45101",,,,,,,"86000US45101",,"ZCTA5 45101",554,"ZCTA5 45101",51
"G45102","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45102",,,,,,,"86000US45102",,"ZCTA5 45102",954,"ZCTA5 45102",47
"G45103","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45103",,,,,,,"86000US45103",,"ZCTA5 45103",956,"ZCTA5 45103",51
"G45106","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45106",,,,,,,"86000US45106",,"ZCTA5 45106",812,"ZCTA5 45106",84
"G45107","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45107",,,,,,,"86000US45107",,"ZCTA5 45107",903,"ZCTA5 45107",78
"G45111","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45111",,,,,,,"86000US45111",,"ZCTA5 45111",1458,"ZCTA5 45111",741
"G45112","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45112",,,,,,,"86000US45112",,"ZCTA5 45112",435,"ZCTA5 45112",284
"G45113","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45113",,,,,,,"86000US45113",,"ZCTA5 45113",1032,"ZCTA5 45113",126
"G45115","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45115",,,,,,,"86000US45115",,"ZCTA5 45115",532,"ZCTA5 45115",826
"G45118","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45118",,,,,,,"86000US45118",,"ZCTA5 45118",973,"ZCTA5 45118",56
"G45120","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45120",,,,,,,"86000US45120",,"ZCTA5 45120",629,"ZCTA5 45120",240
"G45121","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45121",,,,,,,"86000US45121",,"ZCTA5 45121",731,"ZCTA5 45121",84
"G45122","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45122",,,,,,,"86000US45122",,"ZCTA5 45122",937,"ZCTA5 45122",71
"G45123","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45123",,,,,,,"86000US45123",,"ZCTA5 45123",648,"ZCTA5 45123",47
"G45130","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45130",,,,,,,"86000US45130",,"ZCTA5 45130",873,"ZCTA5 45130",125
"G45131","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45131",,,,,,,"86000US45131",,"ZCTA5 45131",756,"ZCTA5 45131",42
"G45132","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45132",,,,,,,"86000US45132",,"ZCTA5 45132",756,"ZCTA5 45132",157
"G45133","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45133",,,,,,,"86000US45133",,"ZCTA5 45133",716,"ZCTA5 45133",35
"G45135","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45135",,,,,,,"86000US45135",,"ZCTA5 45135",743,"ZCTA5 45135",144
"G45140","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45140",,,,,,,"86000US45140",,"ZCTA5 45140",1310,"ZCTA5 45140",42
"G45142","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45142",,,,,,,"86000US45142",,"ZCTA5 45142",907,"ZCTA5 45142",120
"G45144","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45144",,,,,,,"86000US45144",,"ZCTA5 45144",587,"ZCTA5 45144",44
"G45145","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45145",,,,,,,"86000US45145",,"ZCTA5 45145",.,"ZCTA5 45145",.
"G45146","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45146",,,,,,,"86000US45146",,"ZCTA5 45146",912,"ZCTA5 45146",131
"G45147","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45147",,,,,,,"86000US45147",,"ZCTA5 45147",925,"ZCTA5 45147",968
"G45148","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45148",,,,,,,"86000US45148",,"ZCTA5 45148",935,"ZCTA5 45148",34
"G45150","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45150",,,,,,,"86000US45150",,"ZCTA5 45150",1071,"ZCTA5 45150",57
"G45152","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45152",,,,,,,"86000US45152",,"ZCTA5 45152",1203,"ZCTA5 45152",201
"G45153","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45153",,,,,,,"86000US45153",,"ZCTA5 45153",977,"ZCTA5 45153",166
"G45154","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45154",,,,,,,"86000US45154",,"ZCTA5 45154",836,"ZCTA5 45154",62
"G45155","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45155",,,,,,,"86000US45155",,"ZCTA5 45155",771,"ZCTA5 45155",146
"G45156","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45156",,,,,,,"86000US45156",,"ZCTA5 45156",689,"ZCTA5 45156",176
"G45157","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45157",,,,,,,"86000US45157",,"ZCTA5 45157",884,"ZCTA5 45157",109
"G45158","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45158",,,,,,,"86000US45158",,"ZCTA5 45158",775,"ZCTA5 45158",379
"G45159","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45159",,,,,,,"86000US45159",,"ZCTA5 45159",826,"ZCTA5 45159",128
"G45160","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45160",,,,,,,"86000US45160",,"ZCTA5 45160",448,"ZCTA5 45160",195
"G45162","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45162",,,,,,,"86000US45162",,"ZCTA5 45162",1024,"ZCTA5 45162",221
"G45164","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45164",,,,,,,"86000US45164",,"ZCTA5 45164",658,"ZCTA5 45164",204
"G45166","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45166",,,,,,,"86000US45166",,"ZCTA5 45166",426,"ZCTA5 45166",19
"G45167","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45167",,,,,,,"86000US45167",,"ZCTA5 45167",608,"ZCTA5 45167",73
"G45168","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45168",,,,,,,"86000US45168",,"ZCTA5 45168",891,"ZCTA5 45168",125
"G45169","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45169",,,,,,,"86000US45169",,"ZCTA5 45169",668,"ZCTA5 45169",56
"G45171","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45171",,,,,,,"86000US45171",,"ZCTA5 45171",799,"ZCTA5 45171",72
"G45172","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45172",,,,,,,"86000US45172",,"ZCTA5 45172",692,"ZCTA5 45172",285
"G45174","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45174",,,,,,,"86000US45174",,"ZCTA5 45174",2385,"ZCTA5 45174",158
"G45176","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45176",,,,,,,"86000US45176",,"ZCTA5 45176",878,"ZCTA5 45176",105
"G45177","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45177",,,,,,,"86000US45177",,"ZCTA5 45177",775,"ZCTA5 45177",50
"G45202","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45202",,,,,,,"86000US45202",,"ZCTA5 45202",859,"ZCTA5 45202",44
"G45203","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45203",,,,,,,"86000US45203",,"ZCTA5 45203",306,"ZCTA5 45203",117
"G45204","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45204",,,,,,,"86000US45204",,"ZCTA5 45204",657,"ZCTA5 45204",35
"G45205","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45205",,,,,,,"86000US45205",,"ZCTA5 45205",746,"ZCTA5 45205",48
"G45206","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45206",,,,,,,"86000US45206",,"ZCTA5 45206",710,"ZCTA5 45206",31
"G45207","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45207",,,,,,,"86000US45207",,"ZCTA5 45207",708,"ZCTA5 45207",64
"G45208","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45208",,,,,,,"86000US45208",,"ZCTA5 45208",1190,"ZCTA5 45208",62
"G45209","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45209",,,,,,,"86000US45209",,"ZCTA5 45209",894,"ZCTA5 45209",81
"G45211","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45211",,,,,,,"86000US45211",,"ZCTA5 45211",788,"ZCTA5 45211",36
"G45212","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45212",,,,,,,"86000US45212",,"ZCTA5 45212",785,"ZCTA5 45212",42
"G45213","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45213",,,,,,,"86000US45213",,"ZCTA5 45213",1010,"ZCTA5 45213",86
"G45214","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45214",,,,,,,"86000US45214",,"ZCTA5 45214",562,"ZCTA5 45214",39
"G45215","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45215",,,,,,,"86000US45215",,"ZCTA5 45215",897,"ZCTA5 45215",34
"G45216","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45216",,,,,,,"86000US45216",,"ZCTA5 45216",734,"ZCTA5 45216",23
"G45217","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45217",,,,,,,"86000US45217",,"ZCTA5 45217",724,"ZCTA5 45217",54
"G45218","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45218",,,,,,,"86000US45218",,"ZCTA5 45218",1030,"ZCTA5 45218",105
"G45219","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45219",,,,,,,"86000US45219",,"ZCTA5 45219",800,"ZCTA5 45219",55
"G45220","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45220",,,,,,,"86000US45220",,"ZCTA5 45220",733,"ZCTA5 45220",20
"G45223","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45223",,,,,,,"86000US45223",,"ZCTA5 45223",686,"ZCTA5 45223",33
"G45224","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45224",,,,,,,"86000US45224",,"ZCTA5 45224",884,"ZCTA5 45224",52
"G45225","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45225",,,,,,,"86000US45225",,"ZCTA5 45225",513,"ZCTA5 45225",79
"G45226","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45226",,,,,,,"86000US45226",,"ZCTA5 45226",1158,"ZCTA5 45226",96
"G45227","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45227",,,,,,,"86000US45227",,"ZCTA5 45227",911,"ZCTA5 45227",39
"G45229","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45229",,,,,,,"86000US45229",,"ZCTA5 45229",616,"ZCTA5 45229",50
"G45230","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45230",,,,,,,"86000US45230",,"ZCTA5 45230",1118,"ZCTA5 45230",47
"G45231","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45231",,,,,,,"86000US45231",,"ZCTA5 45231",923,"ZCTA5 45231",29
"G45232","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45232",,,,,,,"86000US45232",,"ZCTA5 45232",524,"ZCTA5 45232",53
"G45233","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45233",,,,,,,"86000US45233",,"ZCTA5 45233",1185,"ZCTA5 45233",86
"G45236","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45236",,,,,,,"86000US45236",,"ZCTA5 45236",1061,"ZCTA5 45236",44
"G45237","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45237",,,,,,,"86000US45237",,"ZCTA5 45237",754,"ZCTA5 45237",28
"G45238","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45238",,,,,,,"86000US45238",,"ZCTA5 45238",818,"ZCTA5 45238",47
"G45239","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45239",,,,,,,"86000US45239",,"ZCTA5 45239",834,"ZCTA5 45239",43
"G45240","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45240",,,,,,,"86000US45240",,"ZCTA5 45240",1087,"ZCTA5 45240",36
"G45241","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45241",,,,,,,"86000US45241",,"ZCTA5 45241",1066,"ZCTA5 45241",53
"G45242","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45242",,,,,,,"86000US45242",,"ZCTA5 45242",1246,"ZCTA5 45242",57
"G45243","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45243",,,,,,,"86000US45243",,"ZCTA5 45243",1603,"ZCTA5 45243",112
"G45244","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45244",,,,,,,"86000US45244",,"ZCTA5 45244",1361,"ZCTA5 45244",54
"G45245","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45245",,,,,,,"86000US45245",,"ZCTA5 45245",1036,"ZCTA5 45245",46
"G45246","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45246",,,,,,,"86000US45246",,"ZCTA5 45246",984,"ZCTA5 45246",56
"G45247","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45247",,,,,,,"86000US45247",,"ZCTA5 45247",1090,"ZCTA5 45247",70
"G45248","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45248",,,,,,,"86000US45248",,"ZCTA5 45248",1014,"ZCTA5 45248",41
"G45249","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45249",,,,,,,"86000US45249",,"ZCTA5 45249",1288,"ZCTA5 45249",87
"G45251","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45251",,,,,,,"86000US45251",,"ZCTA5 45251",949,"ZCTA5 45251",43
"G45252","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45252",,,,,,,"86000US45252",,"ZCTA5 45252",1198,"ZCTA5 45252",131
"G45255","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45255",,,,,,,"86000US45255",,"ZCTA5 45255",1149,"ZCTA5 45255",58
"G45301","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45301",,,,,,,"86000US45301",,"ZCTA5 45301",1793,"ZCTA5 45301",293
"G45302","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45302",,,,,,,"86000US45302",,"ZCTA5 45302",980,"ZCTA5 45302",73
"G45303","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45303",,,,,,,"86000US45303",,"ZCTA5 45303",701,"ZCTA5 45303",87
"G45304","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45304",,,,,,,"86000US45304",,"ZCTA5 45304",763,"ZCTA5 45304",48
"G45305","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45305",,,,,,,"86000US45305",,"ZCTA5 45305",1136,"ZCTA5 45305",82
"G45306","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45306",,,,,,,"86000US45306",,"ZCTA5 45306",832,"ZCTA5 45306",98
"G45307","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45307",,,,,,,"86000US45307",,"ZCTA5 45307",619,"ZCTA5 45307",169
"G45308","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45308",,,,,,,"86000US45308",,"ZCTA5 45308",801,"ZCTA5 45308",117
"G45309","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45309",,,,,,,"86000US45309",,"ZCTA5 45309",847,"ZCTA5 45309",90
"G45310","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"45310",,,,,,,"86000US45310",,"ZCTA5 45310",563,"ZCTA5 45310",304
