GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,NAEE001,NAME_M,NAEM001
"G89511","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89511",,,,,,,"86000US89511",,"ZCTA5 89511",1732,"ZCTA5 89511",113
"G89512","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89512",,,,,,,"86000US89512",,"ZCTA5 89512",830,"ZCTA5 89512",21
"G89519","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89519",,,,,,,"86000US89519",,"ZCTA5 89519",1929,"ZCTA5 89519",194
"G89521","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89521",,,,,,,"86000US89521",,"ZCTA5 89521",1771,"ZCTA5 89521",79
"G89523","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89523",,,,,,,"86000US89523",,"ZCTA5 89523",1475,"ZCTA5 89523",67
"G89701","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89701",,,,,,,"86000US89701",,"ZCTA5 89701",1031,"ZCTA5 89701",53
"G89702","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89702",,,,,,,"86000US89702",,"ZCTA5 89702",.,"ZCTA5 89702",.
"G89703","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89703",,,,,,,"86000US89703",,"ZCTA5 89703",1191,"ZCTA5 89703",114
"G89704","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89704",,,,,,,"86000US89704",,"ZCTA5 89704",1604,"ZCTA5 89704",129
"G89705","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89705",,,,,,,"86000US89705",,"ZCTA5 89705",1218,"ZCTA5 89705",146
"G89706","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89706",,,,,,,"86000US89706",,"ZCTA5 89706",920,"ZCTA5 89706",90
"G89801","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89801",,,,,,,"86000US89801",,"ZCTA5 89801",981,"ZCTA5 89801",44
"G89815","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89815",,,,,,,"86000US89815",,"ZCTA5 89815",1286,"ZCTA5 89815",99
"G89820","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89820",,,,,,,"86000US89820",,"ZCTA5 89820",731,"ZCTA5 89820",89
"G89821","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89821",,,,,,,"86000US89821",,"ZCTA5 89821",418,"ZCTA5 89821",89
"G89822","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89822",,,,,,,"86000US89822",,"ZCTA5 89822",833,"ZCTA5 89822",99
"G89823","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89823",,,,,,,"86000US89823",,"ZCTA5 89823",.,"ZCTA5 89823",.
"G89825","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89825",,,,,,,"86000US89825",,"ZCTA5 89825",491,"ZCTA5 89825",96
"G89826","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89826",,,,,,,"86000US89826",,"ZCTA5 89826",1811,"ZCTA5 89826",524
"G89828","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89828",,,,,,,"86000US89828",,"ZCTA5 89828",223,"ZCTA5 89828",22
"G89830","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89830",,,,,,,"86000US89830",,"ZCTA5 89830",436,"ZCTA5 89830",350
"G89831","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89831",,,,,,,"86000US89831",,"ZCTA5 89831",.,"ZCTA5 89831",.
"G89832","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89832",,,,,,,"86000US89832",,"ZCTA5 89832",226,"ZCTA5 89832",44
"G89833","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89833",,,,,,,"86000US89833",,"ZCTA5 89833",354,"ZCTA5 89833",292
"G89834","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89834",,,,,,,"86000US89834",,"ZCTA5 89834",.,"ZCTA5 89834",.
"G89835","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89835",,,,,,,"86000US89835",,"ZCTA5 89835",755,"ZCTA5 89835",106
"G89883","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"89883",,,,,,,"86000US89883",,"ZCTA5 89883",618,"ZCTA5 89883",95
"G90001","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90001",,,,,,,"86000US90001",,"ZCTA5 90001",1054,"ZCTA5 90001",38
"G90002","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90002",,,,,,,"86000US90002",,"ZCTA5 90002",1084,"ZCTA5 90002",74
"G90003","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90003",,,,,,,"86000US90003",,"ZCTA5 90003",1104,"ZCTA5 90003",36
"G90004","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90004",,,,,,,"86000US90004",,"ZCTA5 90004",1077,"ZCTA5 90004",22
"G90005","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90005",,,,,,,"86000US90005",,"ZCTA5 90005",939,"ZCTA5 90005",22
"G90006","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90006",,,,,,,"86000US90006",,"ZCTA5 90006",890,"ZCTA5 90006",18
"G90007","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90007",,,,,,,"86000US90007",,"ZCTA5 90007",937,"ZCTA5 90007",28
"G90008","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90008",,,,,,,"86000US90008",,"ZCTA5 90008",1106,"ZCTA5 90008",30
"G90010","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90010",,,,,,,"86000US90010",,"ZCTA5 90010",1586,"ZCTA5 90010",80
"G90011","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90011",,,,,,,"86000US90011",,"ZCTA5 90011",1026,"ZCTA5 90011",37
"G90012","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90012",,,,,,,"86000US90012",,"ZCTA5 90012",1003,"ZCTA5 90012",62
"G90013","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90013",,,,,,,"86000US90013",,"ZCTA5 90013",595,"ZCTA5 90013",186
"G90014","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90014",,,,,,,"86000US90014",,"ZCTA5 90014",390,"ZCTA5 90014",86
"G90015","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90015",,,,,,,"86000US90015",,"ZCTA5 90015",839,"ZCTA5 90015",51
"G90016","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90016",,,,,,,"86000US90016",,"ZCTA5 90016",1127,"ZCTA5 90016",29
"G90017","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90017",,,,,,,"86000US90017",,"ZCTA5 90017",778,"ZCTA5 90017",27
"G90018","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90018",,,,,,,"86000US90018",,"ZCTA5 90018",1027,"ZCTA5 90018",41
"G90019","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90019",,,,,,,"86000US90019",,"ZCTA5 90019",1204,"ZCTA5 90019",31
"G90020","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90020",,,,,,,"86000US90020",,"ZCTA5 90020",1120,"ZCTA5 90020",23
"G90021","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90021",,,,,,,"86000US90021",,"ZCTA5 90021",457,"ZCTA5 90021",106
"G90022","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90022",,,,,,,"86000US90022",,"ZCTA5 90022",972,"ZCTA5 90022",29
"G90023","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90023",,,,,,,"86000US90023",,"ZCTA5 90023",972,"ZCTA5 90023",29
"G90024","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90024",,,,,,,"86000US90024",,"ZCTA5 90024",1939,"ZCTA5 90024",55
"G90025","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90025",,,,,,,"86000US90025",,"ZCTA5 90025",1605,"ZCTA5 90025",47
"G90026","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90026",,,,,,,"86000US90026",,"ZCTA5 90026",1088,"ZCTA5 90026",24
"G90027","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90027",,,,,,,"86000US90027",,"ZCTA5 90027",1195,"ZCTA5 90027",26
"G90028","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90028",,,,,,,"86000US90028",,"ZCTA5 90028",1029,"ZCTA5 90028",30
"G90029","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90029",,,,,,,"86000US90029",,"ZCTA5 90029",956,"ZCTA5 90029",23
"G90031","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90031",,,,,,,"86000US90031",,"ZCTA5 90031",979,"ZCTA5 90031",39
"G90032","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90032",,,,,,,"86000US90032",,"ZCTA5 90032",1081,"ZCTA5 90032",42
"G90033","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90033",,,,,,,"86000US90033",,"ZCTA5 90033",911,"ZCTA5 90033",29
"G90034","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90034",,,,,,,"86000US90034",,"ZCTA5 90034",1393,"ZCTA5 90034",23
"G90035","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90035",,,,,,,"86000US90035",,"ZCTA5 90035",1681,"ZCTA5 90035",64
"G90036","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90036",,,,,,,"86000US90036",,"ZCTA5 90036",1834,"ZCTA5 90036",36
"G90037","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90037",,,,,,,"86000US90037",,"ZCTA5 90037",929,"ZCTA5 90037",26
"G90038","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90038",,,,,,,"86000US90038",,"ZCTA5 90038",1001,"ZCTA5 90038",30
"G90039","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90039",,,,,,,"86000US90039",,"ZCTA5 90039",1403,"ZCTA5 90039",74
"G90040","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90040",,,,,,,"86000US90040",,"ZCTA5 90040",1077,"ZCTA5 90040",135
"G90041","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90041",,,,,,,"86000US90041",,"ZCTA5 90041",1487,"ZCTA5 90041",91
"G90042","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90042",,,,,,,"86000US90042",,"ZCTA5 90042",1257,"ZCTA5 90042",46
"G90043","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90043",,,,,,,"86000US90043",,"ZCTA5 90043",1219,"ZCTA5 90043",44
"G90044","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90044",,,,,,,"86000US90044",,"ZCTA5 90044",1052,"ZCTA5 90044",29
"G90045","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90045",,,,,,,"86000US90045",,"ZCTA5 90045",1836,"ZCTA5 90045",77
"G90046","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90046",,,,,,,"86000US90046",,"ZCTA5 90046",1406,"ZCTA5 90046",27
"G90047","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90047",,,,,,,"86000US90047",,"ZCTA5 90047",1236,"ZCTA5 90047",70
"G90048","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90048",,,,,,,"86000US90048",,"ZCTA5 90048",1706,"ZCTA5 90048",71
"G90049","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90049",,,,,,,"86000US90049",,"ZCTA5 90049",2173,"ZCTA5 90049",141
"G90056","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90056",,,,,,,"86000US90056",,"ZCTA5 90056",1862,"ZCTA5 90056",133
"G90057","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90057",,,,,,,"86000US90057",,"ZCTA5 90057",871,"ZCTA5 90057",17
"G90058","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90058",,,,,,,"86000US90058",,"ZCTA5 90058",705,"ZCTA5 90058",71
"G90059","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90059",,,,,,,"86000US90059",,"ZCTA5 90059",1177,"ZCTA5 90059",67
"G90061","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90061",,,,,,,"86000US90061",,"ZCTA5 90061",1179,"ZCTA5 90061",75
"G90062","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90062",,,,,,,"86000US90062",,"ZCTA5 90062",1142,"ZCTA5 90062",62
"G90063","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90063",,,,,,,"86000US90063",,"ZCTA5 90063",970,"ZCTA5 90063",30
"G90064","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90064",,,,,,,"86000US90064",,"ZCTA5 90064",1984,"ZCTA5 90064",109
"G90065","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90065",,,,,,,"86000US90065",,"ZCTA5 90065",1176,"ZCTA5 90065",50
"G90066","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90066",,,,,,,"86000US90066",,"ZCTA5 90066",1447,"ZCTA5 90066",35
"G90067","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90067",,,,,,,"86000US90067",,"ZCTA5 90067",2934,"ZCTA5 90067",369
"G90068","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90068",,,,,,,"86000US90068",,"ZCTA5 90068",1710,"ZCTA5 90068",89
"G90069","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90069",,,,,,,"86000US90069",,"ZCTA5 90069",1722,"ZCTA5 90069",91
"G90071","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90071",,,,,,,"86000US90071",,"ZCTA5 90071",.,"ZCTA5 90071",.
"G90073","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90073",,,,,,,"86000US90073",,"ZCTA5 90073",.,"ZCTA5 90073",.
"G90077","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90077",,,,,,,"86000US90077",,"ZCTA5 90077",3823,"ZCTA5 90077",351
"G90079","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90079",,,,,,,"86000US90079",,"ZCTA5 90079",.,"ZCTA5 90079",.
"G90089","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90089",,,,,,,"86000US90089",,"ZCTA5 90089",1021,"ZCTA5 90089",460
"G90090","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90090",,,,,,,"86000US90090",,"ZCTA5 90090",.,"ZCTA5 90090",.
"G90094","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90094",,,,,,,"86000US90094",,"ZCTA5 90094",2599,"ZCTA5 90094",425
"G90095","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90095",,,,,,,"86000US90095",,"ZCTA5 90095",.,"ZCTA5 90095",.
"G90201","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90201",,,,,,,"86000US90201",,"ZCTA5 90201",1072,"ZCTA5 90201",17
"G90210","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90210",,,,,,,"86000US90210",,"ZCTA5 90210",3099,"ZCTA5 90210",320
"G90211","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90211",,,,,,,"86000US90211",,"ZCTA5 90211",1857,"ZCTA5 90211",113
"G90212","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90212",,,,,,,"86000US90212",,"ZCTA5 90212",2053,"ZCTA5 90212",129
"G90220","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90220",,,,,,,"86000US90220",,"ZCTA5 90220",1258,"ZCTA5 90220",51
"G90221","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90221",,,,,,,"86000US90221",,"ZCTA5 90221",1214,"ZCTA5 90221",39
"G90222","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90222",,,,,,,"86000US90222",,"ZCTA5 90222",1139,"ZCTA5 90222",69
"G90230","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90230",,,,,,,"86000US90230",,"ZCTA5 90230",1683,"ZCTA5 90230",67
"G90232","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90232",,,,,,,"86000US90232",,"ZCTA5 90232",1449,"ZCTA5 90232",77
"G90240","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90240",,,,,,,"86000US90240",,"ZCTA5 90240",1684,"ZCTA5 90240",161
"G90241","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90241",,,,,,,"86000US90241",,"ZCTA5 90241",1281,"ZCTA5 90241",46
"G90242","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90242",,,,,,,"86000US90242",,"ZCTA5 90242",1331,"ZCTA5 90242",53
"G90245","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90245",,,,,,,"86000US90245",,"ZCTA5 90245",1640,"ZCTA5 90245",63
"G90247","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90247",,,,,,,"86000US90247",,"ZCTA5 90247",1079,"ZCTA5 90247",32
"G90248","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90248",,,,,,,"86000US90248",,"ZCTA5 90248",1197,"ZCTA5 90248",86
"G90249","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90249",,,,,,,"86000US90249",,"ZCTA5 90249",1152,"ZCTA5 90249",51
"G90250","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90250",,,,,,,"86000US90250",,"ZCTA5 90250",1100,"ZCTA5 90250",23
"G90254","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90254",,,,,,,"86000US90254",,"ZCTA5 90254",1995,"ZCTA5 90254",113
"G90255","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90255",,,,,,,"86000US90255",,"ZCTA5 90255",980,"ZCTA5 90255",19
"G90260","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90260",,,,,,,"86000US90260",,"ZCTA5 90260",1409,"ZCTA5 90260",45
"G90262","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90262",,,,,,,"86000US90262",,"ZCTA5 90262",1205,"ZCTA5 90262",40
"G90263","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90263",,,,,,,"86000US90263",,"ZCTA5 90263",.,"ZCTA5 90263",.
"G90265","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90265",,,,,,,"86000US90265",,"ZCTA5 90265",3024,"ZCTA5 90265",288
"G90266","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90266",,,,,,,"86000US90266",,"ZCTA5 90266",2696,"ZCTA5 90266",116
"G90270","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90270",,,,,,,"86000US90270",,"ZCTA5 90270",1026,"ZCTA5 90270",38
"G90272","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90272",,,,,,,"86000US90272",,"ZCTA5 90272",3471,"ZCTA5 90272",265
"G90274","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90274",,,,,,,"86000US90274",,"ZCTA5 90274",3224,"ZCTA5 90274",174
"G90275","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90275",,,,,,,"86000US90275",,"ZCTA5 90275",2510,"ZCTA5 90275",133
"G90277","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90277",,,,,,,"86000US90277",,"ZCTA5 90277",1869,"ZCTA5 90277",55
"G90278","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90278",,,,,,,"86000US90278",,"ZCTA5 90278",2035,"ZCTA5 90278",116
"G90280","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90280",,,,,,,"86000US90280",,"ZCTA5 90280",1165,"ZCTA5 90280",30
"G90290","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90290",,,,,,,"86000US90290",,"ZCTA5 90290",2891,"ZCTA5 90290",419
"G90291","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90291",,,,,,,"86000US90291",,"ZCTA5 90291",1749,"ZCTA5 90291",93
"G90292","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90292",,,,,,,"86000US90292",,"ZCTA5 90292",2209,"ZCTA5 90292",72
"G90293","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90293",,,,,,,"86000US90293",,"ZCTA5 90293",1944,"ZCTA5 90293",68
"G90301","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90301",,,,,,,"86000US90301",,"ZCTA5 90301",1047,"ZCTA5 90301",28
"G90302","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90302",,,,,,,"86000US90302",,"ZCTA5 90302",1166,"ZCTA5 90302",41
"G90303","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90303",,,,,,,"86000US90303",,"ZCTA5 90303",1214,"ZCTA5 90303",54
"G90304","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90304",,,,,,,"86000US90304",,"ZCTA5 90304",1031,"ZCTA5 90304",74
"G90305","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90305",,,,,,,"86000US90305",,"ZCTA5 90305",1533,"ZCTA5 90305",107
"G90401","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90401",,,,,,,"86000US90401",,"ZCTA5 90401",1305,"ZCTA5 90401",110
"G90402","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90402",,,,,,,"86000US90402",,"ZCTA5 90402",2848,"ZCTA5 90402",315
"G90403","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90403",,,,,,,"86000US90403",,"ZCTA5 90403",1636,"ZCTA5 90403",59
"G90404","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90404",,,,,,,"86000US90404",,"ZCTA5 90404",1389,"ZCTA5 90404",70
"G90405","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90405",,,,,,,"86000US90405",,"ZCTA5 90405",1670,"ZCTA5 90405",72
"G90501","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90501",,,,,,,"86000US90501",,"ZCTA5 90501",1338,"ZCTA5 90501",47
"G90502","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90502",,,,,,,"86000US90502",,"ZCTA5 90502",1398,"ZCTA5 90502",137
"G90503","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90503",,,,,,,"86000US90503",,"ZCTA5 90503",1602,"ZCTA5 90503",63
"G90504","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90504",,,,,,,"86000US90504",,"ZCTA5 90504",1473,"ZCTA5 90504",62
"G90505","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90505",,,,,,,"86000US90505",,"ZCTA5 90505",1575,"ZCTA5 90505",66
"G90506","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90506",,,,,,,"86000US90506",,"ZCTA5 90506",.,"ZCTA5 90506",.
"G90601","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90601",,,,,,,"86000US90601",,"ZCTA5 90601",1461,"ZCTA5 90601",77
"G90602","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90602",,,,,,,"86000US90602",,"ZCTA5 90602",1177,"ZCTA5 90602",42
"G90603","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90603",,,,,,,"86000US90603",,"ZCTA5 90603",1871,"ZCTA5 90603",87
"G90604","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90604",,,,,,,"86000US90604",,"ZCTA5 90604",1491,"ZCTA5 90604",65
"G90605","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90605",,,,,,,"86000US90605",,"ZCTA5 90605",1619,"ZCTA5 90605",59
"G90606","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90606",,,,,,,"86000US90606",,"ZCTA5 90606",1424,"ZCTA5 90606",63
"G90620","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90620",,,,,,,"86000US90620",,"ZCTA5 90620",1730,"ZCTA5 90620",70
"G90621","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90621",,,,,,,"86000US90621",,"ZCTA5 90621",1434,"ZCTA5 90621",42
"G90623","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90623",,,,,,,"86000US90623",,"ZCTA5 90623",1687,"ZCTA5 90623",129
"G90630","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90630",,,,,,,"86000US90630",,"ZCTA5 90630",1742,"ZCTA5 90630",62
"G90631","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90631",,,,,,,"86000US90631",,"ZCTA5 90631",1485,"ZCTA5 90631",54
"G90638","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90638",,,,,,,"86000US90638",,"ZCTA5 90638",1719,"ZCTA5 90638",84
"G90640","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90640",,,,,,,"86000US90640",,"ZCTA5 90640",1190,"ZCTA5 90640",29
"G90650","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90650",,,,,,,"86000US90650",,"ZCTA5 90650",1460,"ZCTA5 90650",52
"G90660","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90660",,,,,,,"86000US90660",,"ZCTA5 90660",1312,"ZCTA5 90660",59
"G90670","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90670",,,,,,,"86000US90670",,"ZCTA5 90670",1327,"ZCTA5 90670",86
"G90680","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90680",,,,,,,"86000US90680",,"ZCTA5 90680",1376,"ZCTA5 90680",46
"G90701","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90701",,,,,,,"86000US90701",,"ZCTA5 90701",1441,"ZCTA5 90701",121
"G90703","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90703",,,,,,,"86000US90703",,"ZCTA5 90703",1979,"ZCTA5 90703",80
"G90704","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90704",,,,,,,"86000US90704",,"ZCTA5 90704",990,"ZCTA5 90704",97
"G90706","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90706",,,,,,,"86000US90706",,"ZCTA5 90706",1233,"ZCTA5 90706",29
"G90710","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"90710",,,,,,,"86000US90710",,"ZCTA5 90710",1252,"ZCTA5 90710",65
