GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,ABY2E001,NAME_M,ABY2M001
"G98233","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98233",,,,,,,"86000US98233",,"ZCTA5 98233",1080,"ZCTA5 98233",55
"G98235","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98235",,,,,,,"86000US98235",,"ZCTA5 98235",.,"ZCTA5 98235",.
"G98236","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98236",,,,,,,"86000US98236",,"ZCTA5 98236",1141,"ZCTA5 98236",124
"G98237","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98237",,,,,,,"86000US98237",,"ZCTA5 98237",1072,"ZCTA5 98237",93
"G98238","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98238",,,,,,,"86000US98238",,"ZCTA5 98238",.,"ZCTA5 98238",.
"G98239","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98239",,,,,,,"86000US98239",,"ZCTA5 98239",1044,"ZCTA5 98239",105
"G98240","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98240",,,,,,,"86000US98240",,"ZCTA5 98240",1123,"ZCTA5 98240",137
"G98241","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98241",,,,,,,"86000US98241",,"ZCTA5 98241",904,"ZCTA5 98241",98
"G98243","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98243",,,,,,,"86000US98243",,"ZCTA5 98243",1072,"ZCTA5 98243",341
"G98244","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98244",,,,,,,"86000US98244",,"ZCTA5 98244",810,"ZCTA5 98244",371
"G98245","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98245",,,,,,,"86000US98245",,"ZCTA5 98245",1047,"ZCTA5 98245",88
"G98247","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98247",,,,,,,"86000US98247",,"ZCTA5 98247",1017,"ZCTA5 98247",134
"G98248","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98248",,,,,,,"86000US98248",,"ZCTA5 98248",1148,"ZCTA5 98248",72
"G98249","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98249",,,,,,,"86000US98249",,"ZCTA5 98249",1166,"ZCTA5 98249",135
"G98250","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98250",,,,,,,"86000US98250",,"ZCTA5 98250",1173,"ZCTA5 98250",47
"G98251","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98251",,,,,,,"86000US98251",,"ZCTA5 98251",1306,"ZCTA5 98251",71
"G98252","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98252",,,,,,,"86000US98252",,"ZCTA5 98252",1461,"ZCTA5 98252",107
"G98253","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98253",,,,,,,"86000US98253",,"ZCTA5 98253",1170,"ZCTA5 98253",531
"G98255","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98255",,,,,,,"86000US98255",,"ZCTA5 98255",713,"ZCTA5 98255",294
"G98256","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98256",,,,,,,"86000US98256",,"ZCTA5 98256",736,"ZCTA5 98256",146
"G98257","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98257",,,,,,,"86000US98257",,"ZCTA5 98257",1150,"ZCTA5 98257",96
"G98258","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98258",,,,,,,"86000US98258",,"ZCTA5 98258",1691,"ZCTA5 98258",58
"G98260","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98260",,,,,,,"86000US98260",,"ZCTA5 98260",1269,"ZCTA5 98260",120
"G98261","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98261",,,,,,,"86000US98261",,"ZCTA5 98261",900,"ZCTA5 98261",143
"G98262","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98262",,,,,,,"86000US98262",,"ZCTA5 98262",997,"ZCTA5 98262",130
"G98263","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98263",,,,,,,"86000US98263",,"ZCTA5 98263",1098,"ZCTA5 98263",189
"G98264","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98264",,,,,,,"86000US98264",,"ZCTA5 98264",1014,"ZCTA5 98264",97
"G98266","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98266",,,,,,,"86000US98266",,"ZCTA5 98266",929,"ZCTA5 98266",98
"G98267","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98267",,,,,,,"86000US98267",,"ZCTA5 98267",662,"ZCTA5 98267",309
"G98270","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98270",,,,,,,"86000US98270",,"ZCTA5 98270",1471,"ZCTA5 98270",57
"G98271","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98271",,,,,,,"86000US98271",,"ZCTA5 98271",1388,"ZCTA5 98271",51
"G98272","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98272",,,,,,,"86000US98272",,"ZCTA5 98272",1580,"ZCTA5 98272",57
"G98273","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98273",,,,,,,"86000US98273",,"ZCTA5 98273",1036,"ZCTA5 98273",43
"G98274","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98274",,,,,,,"86000US98274",,"ZCTA5 98274",1246,"ZCTA5 98274",77
"G98275","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98275",,,,,,,"86000US98275",,"ZCTA5 98275",1778,"ZCTA5 98275",80
"G98276","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98276",,,,,,,"86000US98276",,"ZCTA5 98276",1393,"ZCTA5 98276",206
"G98277","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98277",,,,,,,"86000US98277",,"ZCTA5 98277",1153,"ZCTA5 98277",35
"G98278","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98278",,,,,,,"86000US98278",,"ZCTA5 98278",.,"ZCTA5 98278",.
"G98279","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98279",,,,,,,"86000US98279",,"ZCTA5 98279",907,"ZCTA5 98279",122
"G98280","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98280",,,,,,,"86000US98280",,"ZCTA5 98280",970,"ZCTA5 98280",471
"G98281","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98281",,,,,,,"86000US98281",,"ZCTA5 98281",787,"ZCTA5 98281",81
"G98282","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98282",,,,,,,"86000US98282",,"ZCTA5 98282",1278,"ZCTA5 98282",73
"G98283","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98283",,,,,,,"86000US98283",,"ZCTA5 98283",795,"ZCTA5 98283",114
"G98284","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98284",,,,,,,"86000US98284",,"ZCTA5 98284",1135,"ZCTA5 98284",50
"G98286","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98286",,,,,,,"86000US98286",,"ZCTA5 98286",522,"ZCTA5 98286",72
"G98288","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98288",,,,,,,"86000US98288",,"ZCTA5 98288",495,"ZCTA5 98288",101
"G98290","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98290",,,,,,,"86000US98290",,"ZCTA5 98290",1621,"ZCTA5 98290",59
"G98292","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98292",,,,,,,"86000US98292",,"ZCTA5 98292",1476,"ZCTA5 98292",75
"G98294","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98294",,,,,,,"86000US98294",,"ZCTA5 98294",1397,"ZCTA5 98294",87
"G98295","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98295",,,,,,,"86000US98295",,"ZCTA5 98295",1157,"ZCTA5 98295",229
"G98296","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98296",,,,,,,"86000US98296",,"ZCTA5 98296",2175,"ZCTA5 98296",70
"G98297","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98297",,,,,,,"86000US98297",,"ZCTA5 98297",175,"ZCTA5 98297",74
"G98303","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98303",,,,,,,"86000US98303",,"ZCTA5 98303",808,"ZCTA5 98303",253
"G98304","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98304",,,,,,,"86000US98304",,"ZCTA5 98304",590,"ZCTA5 98304",187
"G98305","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98305",,,,,,,"86000US98305",,"ZCTA5 98305",223,"ZCTA5 98305",211
"G98310","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98310",,,,,,,"86000US98310",,"ZCTA5 98310",936,"ZCTA5 98310",31
"G98311","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98311",,,,,,,"86000US98311",,"ZCTA5 98311",1252,"ZCTA5 98311",59
"G98312","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98312",,,,,,,"86000US98312",,"ZCTA5 98312",1106,"ZCTA5 98312",39
"G98314","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98314",,,,,,,"86000US98314",,"ZCTA5 98314",.,"ZCTA5 98314",.
"G98315","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98315",,,,,,,"86000US98315",,"ZCTA5 98315",1319,"ZCTA5 98315",42
"G98320","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98320",,,,,,,"86000US98320",,"ZCTA5 98320",560,"ZCTA5 98320",131
"G98321","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98321",,,,,,,"86000US98321",,"ZCTA5 98321",1446,"ZCTA5 98321",94
"G98323","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98323",,,,,,,"86000US98323",,"ZCTA5 98323",1060,"ZCTA5 98323",157
"G98325","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98325",,,,,,,"86000US98325",,"ZCTA5 98325",802,"ZCTA5 98325",326
"G98326","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98326",,,,,,,"86000US98326",,"ZCTA5 98326",517,"ZCTA5 98326",466
"G98327","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98327",,,,,,,"86000US98327",,"ZCTA5 98327",1757,"ZCTA5 98327",87
"G98328","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98328",,,,,,,"86000US98328",,"ZCTA5 98328",1220,"ZCTA5 98328",142
"G98329","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98329",,,,,,,"86000US98329",,"ZCTA5 98329",1366,"ZCTA5 98329",85
"G98330","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98330",,,,,,,"86000US98330",,"ZCTA5 98330",318,"ZCTA5 98330",224
"G98331","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98331",,,,,,,"86000US98331",,"ZCTA5 98331",582,"ZCTA5 98331",51
"G98332","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98332",,,,,,,"86000US98332",,"ZCTA5 98332",1732,"ZCTA5 98332",106
"G98333","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98333",,,,,,,"86000US98333",,"ZCTA5 98333",1835,"ZCTA5 98333",225
"G98335","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98335",,,,,,,"86000US98335",,"ZCTA5 98335",1506,"ZCTA5 98335",72
"G98336","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98336",,,,,,,"86000US98336",,"ZCTA5 98336",494,"ZCTA5 98336",129
"G98337","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98337",,,,,,,"86000US98337",,"ZCTA5 98337",763,"ZCTA5 98337",72
"G98338","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98338",,,,,,,"86000US98338",,"ZCTA5 98338",1395,"ZCTA5 98338",60
"G98339","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98339",,,,,,,"86000US98339",,"ZCTA5 98339",595,"ZCTA5 98339",228
"G98340","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98340",,,,,,,"86000US98340",,"ZCTA5 98340",1302,"ZCTA5 98340",321
"G98342","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98342",,,,,,,"86000US98342",,"ZCTA5 98342",1349,"ZCTA5 98342",117
"G98345","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98345",,,,,,,"86000US98345",,"ZCTA5 98345",1791,"ZCTA5 98345",548
"G98346","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98346",,,,,,,"86000US98346",,"ZCTA5 98346",1475,"ZCTA5 98346",133
"G98349","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98349",,,,,,,"86000US98349",,"ZCTA5 98349",1199,"ZCTA5 98349",144
"G98350","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98350",,,,,,,"86000US98350",,"ZCTA5 98350",318,"ZCTA5 98350",112
"G98351","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98351",,,,,,,"86000US98351",,"ZCTA5 98351",830,"ZCTA5 98351",551
"G98353","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98353",,,,,,,"86000US98353",,"ZCTA5 98353",.,"ZCTA5 98353",.
"G98354","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98354",,,,,,,"86000US98354",,"ZCTA5 98354",1270,"ZCTA5 98354",74
"G98355","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98355",,,,,,,"86000US98355",,"ZCTA5 98355",705,"ZCTA5 98355",316
"G98356","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98356",,,,,,,"86000US98356",,"ZCTA5 98356",551,"ZCTA5 98356",136
"G98357","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98357",,,,,,,"86000US98357",,"ZCTA5 98357",230,"ZCTA5 98357",76
"G98358","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98358",,,,,,,"86000US98358",,"ZCTA5 98358",1048,"ZCTA5 98358",238
"G98359","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98359",,,,,,,"86000US98359",,"ZCTA5 98359",1418,"ZCTA5 98359",123
"G98360","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98360",,,,,,,"86000US98360",,"ZCTA5 98360",1606,"ZCTA5 98360",75
"G98361","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98361",,,,,,,"86000US98361",,"ZCTA5 98361",655,"ZCTA5 98361",282
"G98362","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98362",,,,,,,"86000US98362",,"ZCTA5 98362",833,"ZCTA5 98362",60
"G98363","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98363",,,,,,,"86000US98363",,"ZCTA5 98363",952,"ZCTA5 98363",63
"G98364","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98364",,,,,,,"86000US98364",,"ZCTA5 98364",.,"ZCTA5 98364",.
"G98365","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98365",,,,,,,"86000US98365",,"ZCTA5 98365",1204,"ZCTA5 98365",171
"G98366","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98366",,,,,,,"86000US98366",,"ZCTA5 98366",1144,"ZCTA5 98366",44
"G98367","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98367",,,,,,,"86000US98367",,"ZCTA5 98367",1413,"ZCTA5 98367",69
"G98368","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98368",,,,,,,"86000US98368",,"ZCTA5 98368",915,"ZCTA5 98368",57
"G98370","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98370",,,,,,,"86000US98370",,"ZCTA5 98370",1378,"ZCTA5 98370",71
"G98371","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98371",,,,,,,"86000US98371",,"ZCTA5 98371",1105,"ZCTA5 98371",79
"G98372","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98372",,,,,,,"86000US98372",,"ZCTA5 98372",1165,"ZCTA5 98372",43
"G98373","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98373",,,,,,,"86000US98373",,"ZCTA5 98373",1250,"ZCTA5 98373",52
"G98374","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98374",,,,,,,"86000US98374",,"ZCTA5 98374",1531,"ZCTA5 98374",41
"G98375","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98375",,,,,,,"86000US98375",,"ZCTA5 98375",1562,"ZCTA5 98375",46
"G98376","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98376",,,,,,,"86000US98376",,"ZCTA5 98376",886,"ZCTA5 98376",205
"G98377","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98377",,,,,,,"86000US98377",,"ZCTA5 98377",616,"ZCTA5 98377",91
"G98380","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98380",,,,,,,"86000US98380",,"ZCTA5 98380",1476,"ZCTA5 98380",120
"G98381","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98381",,,,,,,"86000US98381",,"ZCTA5 98381",742,"ZCTA5 98381",355
"G98382","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98382",,,,,,,"86000US98382",,"ZCTA5 98382",855,"ZCTA5 98382",34
"G98383","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98383",,,,,,,"86000US98383",,"ZCTA5 98383",1235,"ZCTA5 98383",46
"G98385","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98385",,,,,,,"86000US98385",,"ZCTA5 98385",1779,"ZCTA5 98385",259
"G98387","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98387",,,,,,,"86000US98387",,"ZCTA5 98387",1377,"ZCTA5 98387",44
"G98388","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98388",,,,,,,"86000US98388",,"ZCTA5 98388",1142,"ZCTA5 98388",53
"G98390","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98390",,,,,,,"86000US98390",,"ZCTA5 98390",1020,"ZCTA5 98390",87
"G98391","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98391",,,,,,,"86000US98391",,"ZCTA5 98391",1750,"ZCTA5 98391",45
"G98392","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98392",,,,,,,"86000US98392",,"ZCTA5 98392",1181,"ZCTA5 98392",86
"G98394","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98394",,,,,,,"86000US98394",,"ZCTA5 98394",1097,"ZCTA5 98394",281
"G98396","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98396",,,,,,,"86000US98396",,"ZCTA5 98396",1597,"ZCTA5 98396",315
"G98402","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98402",,,,,,,"86000US98402",,"ZCTA5 98402",872,"ZCTA5 98402",50
"G98403","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98403",,,,,,,"86000US98403",,"ZCTA5 98403",1095,"ZCTA5 98403",101
"G98404","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98404",,,,,,,"86000US98404",,"ZCTA5 98404",1066,"ZCTA5 98404",70
"G98405","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98405",,,,,,,"86000US98405",,"ZCTA5 98405",1087,"ZCTA5 98405",55
"G98406","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98406",,,,,,,"86000US98406",,"ZCTA5 98406",1296,"ZCTA5 98406",72
"G98407","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98407",,,,,,,"86000US98407",,"ZCTA5 98407",1337,"ZCTA5 98407",66
"G98408","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98408",,,,,,,"86000US98408",,"ZCTA5 98408",1105,"ZCTA5 98408",61
"G98409","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98409",,,,,,,"86000US98409",,"ZCTA5 98409",1038,"ZCTA5 98409",46
"G98416","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98416",,,,,,,"86000US98416",,"ZCTA5 98416",.,"ZCTA5 98416",.
"G98418","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98418",,,,,,,"86000US98418",,"ZCTA5 98418",1089,"ZCTA5 98418",76
"G98421","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98421",,,,,,,"86000US98421",,"ZCTA5 98421",.,"ZCTA5 98421",.
"G98422","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98422",,,,,,,"86000US98422",,"ZCTA5 98422",1737,"ZCTA5 98422",49
"G98424","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98424",,,,,,,"86000US98424",,"ZCTA5 98424",1184,"ZCTA5 98424",46
"G98430","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98430",,,,,,,"86000US98430",,"ZCTA5 98430",.,"ZCTA5 98430",.
"G98433","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98433",,,,,,,"86000US98433",,"ZCTA5 98433",1466,"ZCTA5 98433",35
"G98438","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98438",,,,,,,"86000US98438",,"ZCTA5 98438",.,"ZCTA5 98438",.
"G98439","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98439",,,,,,,"86000US98439",,"ZCTA5 98439",1040,"ZCTA5 98439",240
"G98443","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98443",,,,,,,"86000US98443",,"ZCTA5 98443",1127,"ZCTA5 98443",139
"G98444","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98444",,,,,,,"86000US98444",,"ZCTA5 98444",897,"ZCTA5 98444",23
"G98445","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98445",,,,,,,"86000US98445",,"ZCTA5 98445",1235,"ZCTA5 98445",40
"G98446","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98446",,,,,,,"86000US98446",,"ZCTA5 98446",1405,"ZCTA5 98446",99
"G98447","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98447",,,,,,,"86000US98447",,"ZCTA5 98447",.,"ZCTA5 98447",.
"G98465","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98465",,,,,,,"86000US98465",,"ZCTA5 98465",950,"ZCTA5 98465",46
"G98466","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98466",,,,,,,"86000US98466",,"ZCTA5 98466",1108,"ZCTA5 98466",49
"G98467","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98467",,,,,,,"86000US98467",,"ZCTA5 98467",1005,"ZCTA5 98467",79
"G98498","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98498",,,,,,,"86000US98498",,"ZCTA5 98498",1047,"ZCTA5 98498",46
"G98499","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98499",,,,,,,"86000US98499",,"ZCTA5 98499",861,"ZCTA5 98499",23
"G98501","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98501",,,,,,,"86000US98501",,"ZCTA5 98501",1172,"ZCTA5 98501",46
"G98502","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98502",,,,,,,"86000US98502",,"ZCTA5 98502",1193,"ZCTA5 98502",61
"G98503","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98503",,,,,,,"86000US98503",,"ZCTA5 98503",1109,"ZCTA5 98503",48
"G98506","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98506",,,,,,,"86000US98506",,"ZCTA5 98506",1079,"ZCTA5 98506",78
"G98512","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98512",,,,,,,"86000US98512",,"ZCTA5 98512",1199,"ZCTA5 98512",39
"G98513","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98513",,,,,,,"86000US98513",,"ZCTA5 98513",1398,"ZCTA5 98513",37
"G98516","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98516",,,,,,,"86000US98516",,"ZCTA5 98516",1280,"ZCTA5 98516",87
"G98520","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98520",,,,,,,"86000US98520",,"ZCTA5 98520",798,"ZCTA5 98520",37
"G98524","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98524",,,,,,,"86000US98524",,"ZCTA5 98524",1071,"ZCTA5 98524",240
"G98526","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98526",,,,,,,"86000US98526",,"ZCTA5 98526",336,"ZCTA5 98526",97
"G98527","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98527",,,,,,,"86000US98527",,"ZCTA5 98527",530,"ZCTA5 98527",204
"G98528","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98528",,,,,,,"86000US98528",,"ZCTA5 98528",1062,"ZCTA5 98528",145
"G98530","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98530",,,,,,,"86000US98530",,"ZCTA5 98530",951,"ZCTA5 98530",45
"G98531","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98531",,,,,,,"86000US98531",,"ZCTA5 98531",839,"ZCTA5 98531",42
"G98532","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98532",,,,,,,"86000US98532",,"ZCTA5 98532",947,"ZCTA5 98532",50
"G98533","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98533",,,,,,,"86000US98533",,"ZCTA5 98533",491,"ZCTA5 98533",136
"G98535","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98535",,,,,,,"86000US98535",,"ZCTA5 98535",775,"ZCTA5 98535",262
"G98536","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98536",,,,,,,"86000US98536",,"ZCTA5 98536",1616,"ZCTA5 98536",554
"G98537","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98537",,,,,,,"86000US98537",,"ZCTA5 98537",879,"ZCTA5 98537",124
"G98538","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98538",,,,,,,"86000US98538",,"ZCTA5 98538",806,"ZCTA5 98538",319
"G98541","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"98541",,,,,,,"86000US98541",,"ZCTA5 98541",816,"ZCTA5 98541",118
