GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,AIM5E001,NAME_M,AIM5M001
"G95369","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95369",,,,,,,"86000US95369",,"ZCTA5 95369",639,"ZCTA5 95369",114
"G95370","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95370",,,,,,,"86000US95370",,"ZCTA5 95370",1037,"ZCTA5 95370",56
"G95372","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95372",,,,,,,"86000US95372",,"ZCTA5 95372",1437,"ZCTA5 95372",204
"G95374","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95374",,,,,,,"86000US95374",,"ZCTA5 95374",966,"ZCTA5 95374",83
"G95375","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95375",,,,,,,"86000US95375",,"ZCTA5 95375",.,"ZCTA5 95375",.
"G95376","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95376",,,,,,,"86000US95376",,"ZCTA5 95376",1530,"ZCTA5 95376",37
"G95377","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95377",,,,,,,"86000US95377",,"ZCTA5 95377",2161,"ZCTA5 95377",60
"G95379","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95379",,,,,,,"86000US95379",,"ZCTA5 95379",792,"ZCTA5 95379",172
"G95380","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95380",,,,,,,"86000US95380",,"ZCTA5 95380",977,"ZCTA5 95380",27
"G95382","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95382",,,,,,,"86000US95382",,"ZCTA5 95382",1290,"ZCTA5 95382",61
"G95383","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95383",,,,,,,"86000US95383",,"ZCTA5 95383",1163,"ZCTA5 95383",137
"G95385","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95385",,,,,,,"86000US95385",,"ZCTA5 95385",.,"ZCTA5 95385",.
"G95386","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95386",,,,,,,"86000US95386",,"ZCTA5 95386",1074,"ZCTA5 95386",73
"G95387","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95387",,,,,,,"86000US95387",,"ZCTA5 95387",686,"ZCTA5 95387",208
"G95388","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95388",,,,,,,"86000US95388",,"ZCTA5 95388",858,"ZCTA5 95388",33
"G95389","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95389",,,,,,,"86000US95389",,"ZCTA5 95389",509,"ZCTA5 95389",348
"G95391","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95391",,,,,,,"86000US95391",,"ZCTA5 95391",2595,"ZCTA5 95391",99
"G95401","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95401",,,,,,,"86000US95401",,"ZCTA5 95401",1478,"ZCTA5 95401",60
"G95403","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95403",,,,,,,"86000US95403",,"ZCTA5 95403",1555,"ZCTA5 95403",50
"G95404","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95404",,,,,,,"86000US95404",,"ZCTA5 95404",1499,"ZCTA5 95404",67
"G95405","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95405",,,,,,,"86000US95405",,"ZCTA5 95405",1661,"ZCTA5 95405",66
"G95407","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95407",,,,,,,"86000US95407",,"ZCTA5 95407",1416,"ZCTA5 95407",63
"G95409","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95409",,,,,,,"86000US95409",,"ZCTA5 95409",1561,"ZCTA5 95409",67
"G95410","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95410",,,,,,,"86000US95410",,"ZCTA5 95410",800,"ZCTA5 95410",706
"G95412","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95412",,,,,,,"86000US95412",,"ZCTA5 95412",1236,"ZCTA5 95412",989
"G95415","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95415",,,,,,,"86000US95415",,"ZCTA5 95415",814,"ZCTA5 95415",265
"G95417","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95417",,,,,,,"86000US95417",,"ZCTA5 95417",831,"ZCTA5 95417",269
"G95420","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95420",,,,,,,"86000US95420",,"ZCTA5 95420",1335,"ZCTA5 95420",695
"G95421","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95421",,,,,,,"86000US95421",,"ZCTA5 95421",919,"ZCTA5 95421",143
"G95422","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95422",,,,,,,"86000US95422",,"ZCTA5 95422",752,"ZCTA5 95422",62
"G95423","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95423",,,,,,,"86000US95423",,"ZCTA5 95423",770,"ZCTA5 95423",97
"G95425","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95425",,,,,,,"86000US95425",,"ZCTA5 95425",1444,"ZCTA5 95425",106
"G95426","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95426",,,,,,,"86000US95426",,"ZCTA5 95426",627,"ZCTA5 95426",157
"G95427","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95427",,,,,,,"86000US95427",,"ZCTA5 95427",981,"ZCTA5 95427",311
"G95428","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95428",,,,,,,"86000US95428",,"ZCTA5 95428",578,"ZCTA5 95428",149
"G95429","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95429",,,,,,,"86000US95429",,"ZCTA5 95429",.,"ZCTA5 95429",.
"G95430","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95430",,,,,,,"86000US95430",,"ZCTA5 95430",.,"ZCTA5 95430",.
"G95431","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95431",,,,,,,"86000US95431",,"ZCTA5 95431",.,"ZCTA5 95431",.
"G95432","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95432",,,,,,,"86000US95432",,"ZCTA5 95432",1250,"ZCTA5 95432",1078
"G95435","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95435",,,,,,,"86000US95435",,"ZCTA5 95435",.,"ZCTA5 95435",.
"G95436","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95436",,,,,,,"86000US95436",,"ZCTA5 95436",1206,"ZCTA5 95436",153
"G95437","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95437",,,,,,,"86000US95437",,"ZCTA5 95437",1033,"ZCTA5 95437",75
"G95439","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95439",,,,,,,"86000US95439",,"ZCTA5 95439",931,"ZCTA5 95439",930
"G95441","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95441",,,,,,,"86000US95441",,"ZCTA5 95441",1427,"ZCTA5 95441",259
"G95442","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95442",,,,,,,"86000US95442",,"ZCTA5 95442",1653,"ZCTA5 95442",351
"G95443","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95443",,,,,,,"86000US95443",,"ZCTA5 95443",689,"ZCTA5 95443",217
"G95444","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95444",,,,,,,"86000US95444",,"ZCTA5 95444",1824,"ZCTA5 95444",323
"G95445","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95445",,,,,,,"86000US95445",,"ZCTA5 95445",1221,"ZCTA5 95445",305
"G95446","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95446",,,,,,,"86000US95446",,"ZCTA5 95446",1397,"ZCTA5 95446",96
"G95448","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95448",,,,,,,"86000US95448",,"ZCTA5 95448",1607,"ZCTA5 95448",96
"G95449","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95449",,,,,,,"86000US95449",,"ZCTA5 95449",1004,"ZCTA5 95449",289
"G95450","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95450",,,,,,,"86000US95450",,"ZCTA5 95450",1429,"ZCTA5 95450",866
"G95451","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95451",,,,,,,"86000US95451",,"ZCTA5 95451",1091,"ZCTA5 95451",131
"G95452","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95452",,,,,,,"86000US95452",,"ZCTA5 95452",1369,"ZCTA5 95452",1327
"G95453","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95453",,,,,,,"86000US95453",,"ZCTA5 95453",950,"ZCTA5 95453",77
"G95454","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95454",,,,,,,"86000US95454",,"ZCTA5 95454",587,"ZCTA5 95454",166
"G95456","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95456",,,,,,,"86000US95456",,"ZCTA5 95456",1173,"ZCTA5 95456",436
"G95457","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95457",,,,,,,"86000US95457",,"ZCTA5 95457",799,"ZCTA5 95457",183
"G95458","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95458",,,,,,,"86000US95458",,"ZCTA5 95458",720,"ZCTA5 95458",102
"G95459","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95459",,,,,,,"86000US95459",,"ZCTA5 95459",876,"ZCTA5 95459",464
"G95460","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95460",,,,,,,"86000US95460",,"ZCTA5 95460",1178,"ZCTA5 95460",95
"G95461","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95461",,,,,,,"86000US95461",,"ZCTA5 95461",814,"ZCTA5 95461",516
"G95462","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95462",,,,,,,"86000US95462",,"ZCTA5 95462",1514,"ZCTA5 95462",214
"G95463","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95463",,,,,,,"86000US95463",,"ZCTA5 95463",.,"ZCTA5 95463",.
"G95464","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95464",,,,,,,"86000US95464",,"ZCTA5 95464",813,"ZCTA5 95464",114
"G95465","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95465",,,,,,,"86000US95465",,"ZCTA5 95465",1668,"ZCTA5 95465",274
"G95466","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95466",,,,,,,"86000US95466",,"ZCTA5 95466",786,"ZCTA5 95466",192
"G95467","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95467",,,,,,,"86000US95467",,"ZCTA5 95467",1580,"ZCTA5 95467",75
"G95468","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95468",,,,,,,"86000US95468",,"ZCTA5 95468",848,"ZCTA5 95468",237
"G95469","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95469",,,,,,,"86000US95469",,"ZCTA5 95469",1303,"ZCTA5 95469",214
"G95470","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95470",,,,,,,"86000US95470",,"ZCTA5 95470",1321,"ZCTA5 95470",240
"G95471","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95471",,,,,,,"86000US95471",,"ZCTA5 95471",1508,"ZCTA5 95471",503
"G95472","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95472",,,,,,,"86000US95472",,"ZCTA5 95472",1608,"ZCTA5 95472",110
"G95476","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95476",,,,,,,"86000US95476",,"ZCTA5 95476",1542,"ZCTA5 95476",60
"G95482","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95482",,,,,,,"86000US95482",,"ZCTA5 95482",1079,"ZCTA5 95482",51
"G95485","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95485",,,,,,,"86000US95485",,"ZCTA5 95485",887,"ZCTA5 95485",166
"G95486","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95486",,,,,,,"86000US95486",,"ZCTA5 95486",853,"ZCTA5 95486",223
"G95488","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95488",,,,,,,"86000US95488",,"ZCTA5 95488",2386,"ZCTA5 95488",1354
"G95490","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95490",,,,,,,"86000US95490",,"ZCTA5 95490",1061,"ZCTA5 95490",68
"G95492","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95492",,,,,,,"86000US95492",,"ZCTA5 95492",1914,"ZCTA5 95492",88
"G95493","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95493",,,,,,,"86000US95493",,"ZCTA5 95493",465,"ZCTA5 95493",57
"G95494","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95494",,,,,,,"86000US95494",,"ZCTA5 95494",778,"ZCTA5 95494",161
"G95497","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95497",,,,,,,"86000US95497",,"ZCTA5 95497",1494,"ZCTA5 95497",526
"G95501","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95501",,,,,,,"86000US95501",,"ZCTA5 95501",888,"ZCTA5 95501",29
"G95503","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95503",,,,,,,"86000US95503",,"ZCTA5 95503",1063,"ZCTA5 95503",61
"G95511","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95511",,,,,,,"86000US95511",,"ZCTA5 95511",.,"ZCTA5 95511",.
"G95514","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95514",,,,,,,"86000US95514",,"ZCTA5 95514",.,"ZCTA5 95514",.
"G95519","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95519",,,,,,,"86000US95519",,"ZCTA5 95519",1162,"ZCTA5 95519",142
"G95521","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95521",,,,,,,"86000US95521",,"ZCTA5 95521",922,"ZCTA5 95521",55
"G95524","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95524",,,,,,,"86000US95524",,"ZCTA5 95524",1097,"ZCTA5 95524",295
"G95525","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95525",,,,,,,"86000US95525",,"ZCTA5 95525",1011,"ZCTA5 95525",118
"G95526","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95526",,,,,,,"86000US95526",,"ZCTA5 95526",583,"ZCTA5 95526",337
"G95527","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95527",,,,,,,"86000US95527",,"ZCTA5 95527",598,"ZCTA5 95527",325
"G95528","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95528",,,,,,,"86000US95528",,"ZCTA5 95528",1074,"ZCTA5 95528",302
"G95531","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95531",,,,,,,"86000US95531",,"ZCTA5 95531",815,"ZCTA5 95531",56
"G95536","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95536",,,,,,,"86000US95536",,"ZCTA5 95536",918,"ZCTA5 95536",167
"G95537","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95537",,,,,,,"86000US95537",,"ZCTA5 95537",.,"ZCTA5 95537",.
"G95540","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95540",,,,,,,"86000US95540",,"ZCTA5 95540",1018,"ZCTA5 95540",76
"G95542","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95542",,,,,,,"86000US95542",,"ZCTA5 95542",847,"ZCTA5 95542",123
"G95543","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95543",,,,,,,"86000US95543",,"ZCTA5 95543",675,"ZCTA5 95543",360
"G95545","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95545",,,,,,,"86000US95545",,"ZCTA5 95545",575,"ZCTA5 95545",234
"G95546","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95546",,,,,,,"86000US95546",,"ZCTA5 95546",328,"ZCTA5 95546",44
"G95547","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95547",,,,,,,"86000US95547",,"ZCTA5 95547",1077,"ZCTA5 95547",182
"G95548","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95548",,,,,,,"86000US95548",,"ZCTA5 95548",552,"ZCTA5 95548",129
"G95549","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95549",,,,,,,"86000US95549",,"ZCTA5 95549",1140,"ZCTA5 95549",298
"G95550","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95550",,,,,,,"86000US95550",,"ZCTA5 95550",950,"ZCTA5 95550",278
"G95551","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95551",,,,,,,"86000US95551",,"ZCTA5 95551",516,"ZCTA5 95551",254
"G95552","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95552",,,,,,,"86000US95552",,"ZCTA5 95552",590,"ZCTA5 95552",230
"G95553","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95553",,,,,,,"86000US95553",,"ZCTA5 95553",972,"ZCTA5 95553",365
"G95554","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95554",,,,,,,"86000US95554",,"ZCTA5 95554",1238,"ZCTA5 95554",626
"G95555","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95555",,,,,,,"86000US95555",,"ZCTA5 95555",723,"ZCTA5 95555",41
"G95556","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95556",,,,,,,"86000US95556",,"ZCTA5 95556",423,"ZCTA5 95556",150
"G95558","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95558",,,,,,,"86000US95558",,"ZCTA5 95558",650,"ZCTA5 95558",237
"G95559","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95559",,,,,,,"86000US95559",,"ZCTA5 95559",.,"ZCTA5 95559",.
"G95560","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95560",,,,,,,"86000US95560",,"ZCTA5 95560",608,"ZCTA5 95560",219
"G95562","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95562",,,,,,,"86000US95562",,"ZCTA5 95562",979,"ZCTA5 95562",175
"G95563","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95563",,,,,,,"86000US95563",,"ZCTA5 95563",809,"ZCTA5 95563",315
"G95564","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95564",,,,,,,"86000US95564",,"ZCTA5 95564",1017,"ZCTA5 95564",96
"G95565","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95565",,,,,,,"86000US95565",,"ZCTA5 95565",1032,"ZCTA5 95565",66
"G95567","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95567",,,,,,,"86000US95567",,"ZCTA5 95567",609,"ZCTA5 95567",175
"G95568","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95568",,,,,,,"86000US95568",,"ZCTA5 95568",404,"ZCTA5 95568",89
"G95569","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95569",,,,,,,"86000US95569",,"ZCTA5 95569",950,"ZCTA5 95569",829
"G95570","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95570",,,,,,,"86000US95570",,"ZCTA5 95570",967,"ZCTA5 95570",153
"G95571","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95571",,,,,,,"86000US95571",,"ZCTA5 95571",.,"ZCTA5 95571",.
"G95573","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95573",,,,,,,"86000US95573",,"ZCTA5 95573",1028,"ZCTA5 95573",253
"G95585","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95585",,,,,,,"86000US95585",,"ZCTA5 95585",680,"ZCTA5 95585",185
"G95587","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95587",,,,,,,"86000US95587",,"ZCTA5 95587",.,"ZCTA5 95587",.
"G95589","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95589",,,,,,,"86000US95589",,"ZCTA5 95589",967,"ZCTA5 95589",748
"G95595","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95595",,,,,,,"86000US95595",,"ZCTA5 95595",1100,"ZCTA5 95595",735
"G95601","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95601",,,,,,,"86000US95601",,"ZCTA5 95601",885,"ZCTA5 95601",411
"G95602","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95602",,,,,,,"86000US95602",,"ZCTA5 95602",1469,"ZCTA5 95602",109
"G95603","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95603",,,,,,,"86000US95603",,"ZCTA5 95603",1230,"ZCTA5 95603",53
"G95604","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95604",,,,,,,"86000US95604",,"ZCTA5 95604",.,"ZCTA5 95604",.
"G95605","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95605",,,,,,,"86000US95605",,"ZCTA5 95605",894,"ZCTA5 95605",60
"G95606","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95606",,,,,,,"86000US95606",,"ZCTA5 95606",1391,"ZCTA5 95606",979
"G95607","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95607",,,,,,,"86000US95607",,"ZCTA5 95607",1210,"ZCTA5 95607",683
"G95608","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95608",,,,,,,"86000US95608",,"ZCTA5 95608",1154,"ZCTA5 95608",34
"G95610","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95610",,,,,,,"86000US95610",,"ZCTA5 95610",1167,"ZCTA5 95610",25
"G95612","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95612",,,,,,,"86000US95612",,"ZCTA5 95612",989,"ZCTA5 95612",275
"G95614","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95614",,,,,,,"86000US95614",,"ZCTA5 95614",1727,"ZCTA5 95614",353
"G95615","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95615",,,,,,,"86000US95615",,"ZCTA5 95615",1060,"ZCTA5 95615",478
"G95616","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95616",,,,,,,"86000US95616",,"ZCTA5 95616",1376,"ZCTA5 95616",31
"G95618","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95618",,,,,,,"86000US95618",,"ZCTA5 95618",1738,"ZCTA5 95618",66
"G95619","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95619",,,,,,,"86000US95619",,"ZCTA5 95619",1159,"ZCTA5 95619",251
"G95620","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95620",,,,,,,"86000US95620",,"ZCTA5 95620",1499,"ZCTA5 95620",74
"G95621","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95621",,,,,,,"86000US95621",,"ZCTA5 95621",1209,"ZCTA5 95621",36
"G95623","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95623",,,,,,,"86000US95623",,"ZCTA5 95623",1417,"ZCTA5 95623",241
"G95624","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95624",,,,,,,"86000US95624",,"ZCTA5 95624",1677,"ZCTA5 95624",46
"G95625","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95625",,,,,,,"86000US95625",,"ZCTA5 95625",1070,"ZCTA5 95625",475
"G95626","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95626",,,,,,,"86000US95626",,"ZCTA5 95626",1434,"ZCTA5 95626",88
"G95627","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95627",,,,,,,"86000US95627",,"ZCTA5 95627",1225,"ZCTA5 95627",143
"G95628","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95628",,,,,,,"86000US95628",,"ZCTA5 95628",1422,"ZCTA5 95628",51
"G95629","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95629",,,,,,,"86000US95629",,"ZCTA5 95629",949,"ZCTA5 95629",218
"G95630","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95630",,,,,,,"86000US95630",,"ZCTA5 95630",1823,"ZCTA5 95630",40
"G95631","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95631",,,,,,,"86000US95631",,"ZCTA5 95631",1371,"ZCTA5 95631",198
"G95632","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95632",,,,,,,"86000US95632",,"ZCTA5 95632",1451,"ZCTA5 95632",53
"G95633","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95633",,,,,,,"86000US95633",,"ZCTA5 95633",1791,"ZCTA5 95633",336
"G95634","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95634",,,,,,,"86000US95634",,"ZCTA5 95634",1175,"ZCTA5 95634",158
"G95635","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95635",,,,,,,"86000US95635",,"ZCTA5 95635",1208,"ZCTA5 95635",287
"G95636","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95636",,,,,,,"86000US95636",,"ZCTA5 95636",795,"ZCTA5 95636",309
"G95637","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95637",,,,,,,"86000US95637",,"ZCTA5 95637",.,"ZCTA5 95637",.
"G95638","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95638",,,,,,,"86000US95638",,"ZCTA5 95638",1760,"ZCTA5 95638",216
"G95639","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95639",,,,,,,"86000US95639",,"ZCTA5 95639",1151,"ZCTA5 95639",160
"G95640","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95640",,,,,,,"86000US95640",,"ZCTA5 95640",1208,"ZCTA5 95640",128
"G95641","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95641",,,,,,,"86000US95641",,"ZCTA5 95641",787,"ZCTA5 95641",91
"G95642","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95642",,,,,,,"86000US95642",,"ZCTA5 95642",1000,"ZCTA5 95642",99
"G95645","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95645",,,,,,,"86000US95645",,"ZCTA5 95645",845,"ZCTA5 95645",171
"G95646","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"95646",,,,,,,"86000US95646",,"ZCTA5 95646",.,"ZCTA5 95646",.
