GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,AKLKE001,NAME_M,AKLKM001
"G72624","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72624",,,,,,,"86000US72624",,"ZCTA5 72624",413,"ZCTA5 72624",341
"G72626","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72626",,,,,,,"86000US72626",,"ZCTA5 72626",594,"ZCTA5 72626",45
"G72628","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72628",,,,,,,"86000US72628",,"ZCTA5 72628",335,"ZCTA5 72628",133
"G72629","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72629",,,,,,,"86000US72629",,"ZCTA5 72629",564,"ZCTA5 72629",208
"G72630","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72630",,,,,,,"86000US72630",,"ZCTA5 72630",667,"ZCTA5 72630",223
"G72631","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72631",,,,,,,"86000US72631",,"ZCTA5 72631",634,"ZCTA5 72631",127
"G72632","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72632",,,,,,,"86000US72632",,"ZCTA5 72632",606,"ZCTA5 72632",52
"G72633","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72633",,,,,,,"86000US72633",,"ZCTA5 72633",396,"ZCTA5 72633",54
"G72634","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72634",,,,,,,"86000US72634",,"ZCTA5 72634",606,"ZCTA5 72634",47
"G72635","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72635",,,,,,,"86000US72635",,"ZCTA5 72635",642,"ZCTA5 72635",77
"G72636","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72636",,,,,,,"86000US72636",,"ZCTA5 72636",450,"ZCTA5 72636",260
"G72638","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72638",,,,,,,"86000US72638",,"ZCTA5 72638",525,"ZCTA5 72638",52
"G72639","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72639",,,,,,,"86000US72639",,"ZCTA5 72639",510,"ZCTA5 72639",135
"G72640","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72640",,,,,,,"86000US72640",,"ZCTA5 72640",361,"ZCTA5 72640",170
"G72641","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72641",,,,,,,"86000US72641",,"ZCTA5 72641",516,"ZCTA5 72641",112
"G72642","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72642",,,,,,,"86000US72642",,"ZCTA5 72642",628,"ZCTA5 72642",114
"G72644","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72644",,,,,,,"86000US72644",,"ZCTA5 72644",564,"ZCTA5 72644",219
"G72645","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72645",,,,,,,"86000US72645",,"ZCTA5 72645",372,"ZCTA5 72645",55
"G72648","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72648",,,,,,,"86000US72648",,"ZCTA5 72648",652,"ZCTA5 72648",315
"G72650","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72650",,,,,,,"86000US72650",,"ZCTA5 72650",507,"ZCTA5 72650",47
"G72651","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72651",,,,,,,"86000US72651",,"ZCTA5 72651",559,"ZCTA5 72651",135
"G72653","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72653",,,,,,,"86000US72653",,"ZCTA5 72653",650,"ZCTA5 72653",32
"G72655","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72655",,,,,,,"86000US72655",,"ZCTA5 72655",300,"ZCTA5 72655",113
"G72658","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72658",,,,,,,"86000US72658",,"ZCTA5 72658",619,"ZCTA5 72658",210
"G72660","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72660",,,,,,,"86000US72660",,"ZCTA5 72660",314,"ZCTA5 72660",132
"G72661","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72661",,,,,,,"86000US72661",,"ZCTA5 72661",480,"ZCTA5 72661",378
"G72662","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72662",,,,,,,"86000US72662",,"ZCTA5 72662",506,"ZCTA5 72662",65
"G72663","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72663",,,,,,,"86000US72663",,"ZCTA5 72663",417,"ZCTA5 72663",53
"G72666","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72666",,,,,,,"86000US72666",,"ZCTA5 72666",359,"ZCTA5 72666",219
"G72668","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72668",,,,,,,"86000US72668",,"ZCTA5 72668",.,"ZCTA5 72668",.
"G72669","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72669",,,,,,,"86000US72669",,"ZCTA5 72669",269,"ZCTA5 72669",207
"G72670","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72670",,,,,,,"86000US72670",,"ZCTA5 72670",.,"ZCTA5 72670",.
"G72672","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72672",,,,,,,"86000US72672",,"ZCTA5 72672",488,"ZCTA5 72672",172
"G72675","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72675",,,,,,,"86000US72675",,"ZCTA5 72675",497,"ZCTA5 72675",168
"G72677","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72677",,,,,,,"86000US72677",,"ZCTA5 72677",548,"ZCTA5 72677",176
"G72679","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72679",,,,,,,"86000US72679",,"ZCTA5 72679",.,"ZCTA5 72679",.
"G72680","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72680",,,,,,,"86000US72680",,"ZCTA5 72680",667,"ZCTA5 72680",219
"G72682","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72682",,,,,,,"86000US72682",,"ZCTA5 72682",.,"ZCTA5 72682",.
"G72683","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72683",,,,,,,"86000US72683",,"ZCTA5 72683",.,"ZCTA5 72683",.
"G72685","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72685",,,,,,,"86000US72685",,"ZCTA5 72685",585,"ZCTA5 72685",166
"G72686","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72686",,,,,,,"86000US72686",,"ZCTA5 72686",99,"ZCTA5 72686",.
"G72687","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72687",,,,,,,"86000US72687",,"ZCTA5 72687",495,"ZCTA5 72687",72
"G72701","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72701",,,,,,,"86000US72701",,"ZCTA5 72701",788,"ZCTA5 72701",27
"G72703","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72703",,,,,,,"86000US72703",,"ZCTA5 72703",767,"ZCTA5 72703",36
"G72704","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72704",,,,,,,"86000US72704",,"ZCTA5 72704",1000,"ZCTA5 72704",52
"G72712","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72712",,,,,,,"86000US72712",,"ZCTA5 72712",1081,"ZCTA5 72712",35
"G72714","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72714",,,,,,,"86000US72714",,"ZCTA5 72714",1005,"ZCTA5 72714",56
"G72715","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72715",,,,,,,"86000US72715",,"ZCTA5 72715",886,"ZCTA5 72715",55
"G72717","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72717",,,,,,,"86000US72717",,"ZCTA5 72717",622,"ZCTA5 72717",98
"G72718","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72718",,,,,,,"86000US72718",,"ZCTA5 72718",1559,"ZCTA5 72718",95
"G72719","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72719",,,,,,,"86000US72719",,"ZCTA5 72719",1069,"ZCTA5 72719",41
"G72721","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72721",,,,,,,"86000US72721",,"ZCTA5 72721",454,"ZCTA5 72721",117
"G72722","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72722",,,,,,,"86000US72722",,"ZCTA5 72722",660,"ZCTA5 72722",100
"G72727","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72727",,,,,,,"86000US72727",,"ZCTA5 72727",778,"ZCTA5 72727",85
"G72729","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72729",,,,,,,"86000US72729",,"ZCTA5 72729",258,"ZCTA5 72729",48
"G72730","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72730",,,,,,,"86000US72730",,"ZCTA5 72730",921,"ZCTA5 72730",55
"G72732","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72732",,,,,,,"86000US72732",,"ZCTA5 72732",697,"ZCTA5 72732",70
"G72734","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72734",,,,,,,"86000US72734",,"ZCTA5 72734",743,"ZCTA5 72734",58
"G72736","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72736",,,,,,,"86000US72736",,"ZCTA5 72736",861,"ZCTA5 72736",50
"G72738","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72738",,,,,,,"86000US72738",,"ZCTA5 72738",522,"ZCTA5 72738",111
"G72739","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72739",,,,,,,"86000US72739",,"ZCTA5 72739",914,"ZCTA5 72739",300
"G72740","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72740",,,,,,,"86000US72740",,"ZCTA5 72740",497,"ZCTA5 72740",82
"G72742","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72742",,,,,,,"86000US72742",,"ZCTA5 72742",329,"ZCTA5 72742",214
"G72744","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72744",,,,,,,"86000US72744",,"ZCTA5 72744",699,"ZCTA5 72744",140
"G72745","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72745",,,,,,,"86000US72745",,"ZCTA5 72745",922,"ZCTA5 72745",64
"G72747","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72747",,,,,,,"86000US72747",,"ZCTA5 72747",270,"ZCTA5 72747",242
"G72749","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72749",,,,,,,"86000US72749",,"ZCTA5 72749",.,"ZCTA5 72749",.
"G72751","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72751",,,,,,,"86000US72751",,"ZCTA5 72751",942,"ZCTA5 72751",71
"G72752","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72752",,,,,,,"86000US72752",,"ZCTA5 72752",.,"ZCTA5 72752",.
"G72753","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72753",,,,,,,"86000US72753",,"ZCTA5 72753",830,"ZCTA5 72753",57
"G72756","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72756",,,,,,,"86000US72756",,"ZCTA5 72756",777,"ZCTA5 72756",28
"G72758","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72758",,,,,,,"86000US72758",,"ZCTA5 72758",1022,"ZCTA5 72758",42
"G72760","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72760",,,,,,,"86000US72760",,"ZCTA5 72760",.,"ZCTA5 72760",.
"G72761","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72761",,,,,,,"86000US72761",,"ZCTA5 72761",771,"ZCTA5 72761",37
"G72762","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72762",,,,,,,"86000US72762",,"ZCTA5 72762",902,"ZCTA5 72762",30
"G72764","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72764",,,,,,,"86000US72764",,"ZCTA5 72764",795,"ZCTA5 72764",25
"G72768","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72768",,,,,,,"86000US72768",,"ZCTA5 72768",447,"ZCTA5 72768",115
"G72769","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72769",,,,,,,"86000US72769",,"ZCTA5 72769",751,"ZCTA5 72769",237
"G72773","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72773",,,,,,,"86000US72773",,"ZCTA5 72773",832,"ZCTA5 72773",90
"G72774","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72774",,,,,,,"86000US72774",,"ZCTA5 72774",711,"ZCTA5 72774",81
"G72776","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72776",,,,,,,"86000US72776",,"ZCTA5 72776",444,"ZCTA5 72776",90
"G72801","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72801",,,,,,,"86000US72801",,"ZCTA5 72801",632,"ZCTA5 72801",22
"G72802","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72802",,,,,,,"86000US72802",,"ZCTA5 72802",715,"ZCTA5 72802",31
"G72821","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72821",,,,,,,"86000US72821",,"ZCTA5 72821",486,"ZCTA5 72821",92
"G72823","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72823",,,,,,,"86000US72823",,"ZCTA5 72823",628,"ZCTA5 72823",70
"G72824","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72824",,,,,,,"86000US72824",,"ZCTA5 72824",627,"ZCTA5 72824",146
"G72826","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72826",,,,,,,"86000US72826",,"ZCTA5 72826",.,"ZCTA5 72826",.
"G72827","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72827",,,,,,,"86000US72827",,"ZCTA5 72827",.,"ZCTA5 72827",.
"G72828","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72828",,,,,,,"86000US72828",,"ZCTA5 72828",.,"ZCTA5 72828",.
"G72830","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72830",,,,,,,"86000US72830",,"ZCTA5 72830",625,"ZCTA5 72830",28
"G72832","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72832",,,,,,,"86000US72832",,"ZCTA5 72832",416,"ZCTA5 72832",115
"G72833","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72833",,,,,,,"86000US72833",,"ZCTA5 72833",583,"ZCTA5 72833",94
"G72834","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72834",,,,,,,"86000US72834",,"ZCTA5 72834",672,"ZCTA5 72834",47
"G72835","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72835",,,,,,,"86000US72835",,"ZCTA5 72835",491,"ZCTA5 72835",169
"G72837","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72837",,,,,,,"86000US72837",,"ZCTA5 72837",588,"ZCTA5 72837",69
"G72838","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72838",,,,,,,"86000US72838",,"ZCTA5 72838",555,"ZCTA5 72838",522
"G72839","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72839",,,,,,,"86000US72839",,"ZCTA5 72839",273,"ZCTA5 72839",256
"G72840","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72840",,,,,,,"86000US72840",,"ZCTA5 72840",550,"ZCTA5 72840",141
"G72841","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72841",,,,,,,"86000US72841",,"ZCTA5 72841",337,"ZCTA5 72841",51
"G72842","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72842",,,,,,,"86000US72842",,"ZCTA5 72842",420,"ZCTA5 72842",123
"G72843","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72843",,,,,,,"86000US72843",,"ZCTA5 72843",547,"ZCTA5 72843",108
"G72845","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72845",,,,,,,"86000US72845",,"ZCTA5 72845",520,"ZCTA5 72845",102
"G72846","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72846",,,,,,,"86000US72846",,"ZCTA5 72846",615,"ZCTA5 72846",60
"G72847","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72847",,,,,,,"86000US72847",,"ZCTA5 72847",650,"ZCTA5 72847",208
"G72851","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72851",,,,,,,"86000US72851",,"ZCTA5 72851",620,"ZCTA5 72851",220
"G72852","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72852",,,,,,,"86000US72852",,"ZCTA5 72852",296,"ZCTA5 72852",74
"G72853","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72853",,,,,,,"86000US72853",,"ZCTA5 72853",449,"ZCTA5 72853",106
"G72854","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72854",,,,,,,"86000US72854",,"ZCTA5 72854",582,"ZCTA5 72854",98
"G72855","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72855",,,,,,,"86000US72855",,"ZCTA5 72855",529,"ZCTA5 72855",25
"G72856","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72856",,,,,,,"86000US72856",,"ZCTA5 72856",295,"ZCTA5 72856",154
"G72857","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72857",,,,,,,"86000US72857",,"ZCTA5 72857",479,"ZCTA5 72857",160
"G72858","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72858",,,,,,,"86000US72858",,"ZCTA5 72858",673,"ZCTA5 72858",86
"G72860","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72860",,,,,,,"86000US72860",,"ZCTA5 72860",619,"ZCTA5 72860",221
"G72863","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72863",,,,,,,"86000US72863",,"ZCTA5 72863",632,"ZCTA5 72863",118
"G72865","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72865",,,,,,,"86000US72865",,"ZCTA5 72865",507,"ZCTA5 72865",340
"G72901","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72901",,,,,,,"86000US72901",,"ZCTA5 72901",607,"ZCTA5 72901",26
"G72903","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72903",,,,,,,"86000US72903",,"ZCTA5 72903",710,"ZCTA5 72903",28
"G72904","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72904",,,,,,,"86000US72904",,"ZCTA5 72904",672,"ZCTA5 72904",21
"G72908","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72908",,,,,,,"86000US72908",,"ZCTA5 72908",842,"ZCTA5 72908",48
"G72916","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72916",,,,,,,"86000US72916",,"ZCTA5 72916",812,"ZCTA5 72916",100
"G72921","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72921",,,,,,,"86000US72921",,"ZCTA5 72921",727,"ZCTA5 72921",60
"G72923","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72923",,,,,,,"86000US72923",,"ZCTA5 72923",764,"ZCTA5 72923",113
"G72926","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72926",,,,,,,"86000US72926",,"ZCTA5 72926",438,"ZCTA5 72926",85
"G72927","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72927",,,,,,,"86000US72927",,"ZCTA5 72927",554,"ZCTA5 72927",37
"G72928","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72928",,,,,,,"86000US72928",,"ZCTA5 72928",615,"ZCTA5 72928",221
"G72930","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72930",,,,,,,"86000US72930",,"ZCTA5 72930",756,"ZCTA5 72930",453
"G72932","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72932",,,,,,,"86000US72932",,"ZCTA5 72932",691,"ZCTA5 72932",164
"G72933","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72933",,,,,,,"86000US72933",,"ZCTA5 72933",612,"ZCTA5 72933",55
"G72934","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72934",,,,,,,"86000US72934",,"ZCTA5 72934",356,"ZCTA5 72934",93
"G72935","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72935",,,,,,,"86000US72935",,"ZCTA5 72935",578,"ZCTA5 72935",86
"G72936","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72936",,,,,,,"86000US72936",,"ZCTA5 72936",768,"ZCTA5 72936",41
"G72937","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72937",,,,,,,"86000US72937",,"ZCTA5 72937",636,"ZCTA5 72937",104
"G72938","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72938",,,,,,,"86000US72938",,"ZCTA5 72938",429,"ZCTA5 72938",102
"G72940","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72940",,,,,,,"86000US72940",,"ZCTA5 72940",593,"ZCTA5 72940",139
"G72941","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72941",,,,,,,"86000US72941",,"ZCTA5 72941",628,"ZCTA5 72941",54
"G72943","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72943",,,,,,,"86000US72943",,"ZCTA5 72943",514,"ZCTA5 72943",78
"G72944","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72944",,,,,,,"86000US72944",,"ZCTA5 72944",655,"ZCTA5 72944",76
"G72945","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72945",,,,,,,"86000US72945",,"ZCTA5 72945",500,"ZCTA5 72945",82
"G72946","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72946",,,,,,,"86000US72946",,"ZCTA5 72946",554,"ZCTA5 72946",140
"G72947","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72947",,,,,,,"86000US72947",,"ZCTA5 72947",502,"ZCTA5 72947",69
"G72948","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72948",,,,,,,"86000US72948",,"ZCTA5 72948",247,"ZCTA5 72948",210
"G72949","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72949",,,,,,,"86000US72949",,"ZCTA5 72949",559,"ZCTA5 72949",72
"G72950","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72950",,,,,,,"86000US72950",,"ZCTA5 72950",621,"ZCTA5 72950",200
"G72951","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72951",,,,,,,"86000US72951",,"ZCTA5 72951",489,"ZCTA5 72951",201
"G72952","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72952",,,,,,,"86000US72952",,"ZCTA5 72952",667,"ZCTA5 72952",134
"G72955","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72955",,,,,,,"86000US72955",,"ZCTA5 72955",.,"ZCTA5 72955",.
"G72956","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72956",,,,,,,"86000US72956",,"ZCTA5 72956",708,"ZCTA5 72956",27
"G72958","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72958",,,,,,,"86000US72958",,"ZCTA5 72958",482,"ZCTA5 72958",26
"G72959","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"72959",,,,,,,"86000US72959",,"ZCTA5 72959",460,"ZCTA5 72959",124
"G73002","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73002",,,,,,,"86000US73002",,"ZCTA5 73002",482,"ZCTA5 73002",74
"G73003","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73003",,,,,,,"86000US73003",,"ZCTA5 73003",1141,"ZCTA5 73003",37
"G73004","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73004",,,,,,,"86000US73004",,"ZCTA5 73004",893,"ZCTA5 73004",123
"G73005","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73005",,,,,,,"86000US73005",,"ZCTA5 73005",504,"ZCTA5 73005",47
"G73006","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73006",,,,,,,"86000US73006",,"ZCTA5 73006",427,"ZCTA5 73006",48
"G73007","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73007",,,,,,,"86000US73007",,"ZCTA5 73007",1286,"ZCTA5 73007",427
"G73008","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73008",,,,,,,"86000US73008",,"ZCTA5 73008",820,"ZCTA5 73008",37
"G73009","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73009",,,,,,,"86000US73009",,"ZCTA5 73009",464,"ZCTA5 73009",35
"G73010","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73010",,,,,,,"86000US73010",,"ZCTA5 73010",967,"ZCTA5 73010",54
"G73011","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73011",,,,,,,"86000US73011",,"ZCTA5 73011",308,"ZCTA5 73011",70
"G73012","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73012",,,,,,,"86000US73012",,"ZCTA5 73012",1612,"ZCTA5 73012",42
"G73013","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73013",,,,,,,"86000US73013",,"ZCTA5 73013",1348,"ZCTA5 73013",40
"G73014","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73014",,,,,,,"86000US73014",,"ZCTA5 73014",713,"ZCTA5 73014",91
"G73015","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73015",,,,,,,"86000US73015",,"ZCTA5 73015",414,"ZCTA5 73015",34
"G73016","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73016",,,,,,,"86000US73016",,"ZCTA5 73016",1038,"ZCTA5 73016",118
"G73017","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73017",,,,,,,"86000US73017",,"ZCTA5 73017",416,"ZCTA5 73017",123
"G73018","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73018",,,,,,,"86000US73018",,"ZCTA5 73018",645,"ZCTA5 73018",27
"G73019","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73019",,,,,,,"86000US73019",,"ZCTA5 73019",.,"ZCTA5 73019",.
"G73020","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73020",,,,,,,"86000US73020",,"ZCTA5 73020",1041,"ZCTA5 73020",47
"G73021","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"73021",,,,,,,"86000US73021",,"ZCTA5 73021",675,"ZCTA5 73021",415
