GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,AMJBE001,NAME_M,AMJBM001
"G82636","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82636",,,,,,,"86000US82636",,"ZCTA5 82636",783,"ZCTA5 82636",90
"G82637","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82637",,,,,,,"86000US82637",,"ZCTA5 82637",925,"ZCTA5 82637",126
"G82638","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82638",,,,,,,"86000US82638",,"ZCTA5 82638",.,"ZCTA5 82638",.
"G82639","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82639",,,,,,,"86000US82639",,"ZCTA5 82639",528,"ZCTA5 82639",139
"G82640","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82640",,,,,,,"86000US82640",,"ZCTA5 82640",.,"ZCTA5 82640",.
"G82642","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82642",,,,,,,"86000US82642",,"ZCTA5 82642",555,"ZCTA5 82642",418
"G82643","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82643",,,,,,,"86000US82643",,"ZCTA5 82643",319,"ZCTA5 82643",59
"G82644","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82644",,,,,,,"86000US82644",,"ZCTA5 82644",644,"ZCTA5 82644",168
"G82646","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82646",,,,,,,"86000US82646",,"ZCTA5 82646",.,"ZCTA5 82646",.
"G82648","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82648",,,,,,,"86000US82648",,"ZCTA5 82648",.,"ZCTA5 82648",.
"G82649","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82649",,,,,,,"86000US82649",,"ZCTA5 82649",604,"ZCTA5 82649",148
"G82701","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82701",,,,,,,"86000US82701",,"ZCTA5 82701",704,"ZCTA5 82701",147
"G82710","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82710",,,,,,,"86000US82710",,"ZCTA5 82710",.,"ZCTA5 82710",.
"G82711","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82711",,,,,,,"86000US82711",,"ZCTA5 82711",.,"ZCTA5 82711",.
"G82712","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82712",,,,,,,"86000US82712",,"ZCTA5 82712",494,"ZCTA5 82712",359
"G82714","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82714",,,,,,,"86000US82714",,"ZCTA5 82714",.,"ZCTA5 82714",.
"G82715","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82715",,,,,,,"86000US82715",,"ZCTA5 82715",.,"ZCTA5 82715",.
"G82716","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82716",,,,,,,"86000US82716",,"ZCTA5 82716",997,"ZCTA5 82716",83
"G82718","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82718",,,,,,,"86000US82718",,"ZCTA5 82718",1339,"ZCTA5 82718",63
"G82720","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82720",,,,,,,"86000US82720",,"ZCTA5 82720",547,"ZCTA5 82720",209
"G82721","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82721",,,,,,,"86000US82721",,"ZCTA5 82721",1150,"ZCTA5 82721",150
"G82723","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82723",,,,,,,"86000US82723",,"ZCTA5 82723",732,"ZCTA5 82723",280
"G82725","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82725",,,,,,,"86000US82725",,"ZCTA5 82725",484,"ZCTA5 82725",285
"G82727","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82727",,,,,,,"86000US82727",,"ZCTA5 82727",548,"ZCTA5 82727",496
"G82729","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82729",,,,,,,"86000US82729",,"ZCTA5 82729",812,"ZCTA5 82729",160
"G82730","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82730",,,,,,,"86000US82730",,"ZCTA5 82730",704,"ZCTA5 82730",127
"G82731","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82731",,,,,,,"86000US82731",,"ZCTA5 82731",.,"ZCTA5 82731",.
"G82732","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82732",,,,,,,"86000US82732",,"ZCTA5 82732",972,"ZCTA5 82732",254
"G82801","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82801",,,,,,,"86000US82801",,"ZCTA5 82801",899,"ZCTA5 82801",65
"G82831","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82831",,,,,,,"86000US82831",,"ZCTA5 82831",837,"ZCTA5 82831",417
"G82832","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82832",,,,,,,"86000US82832",,"ZCTA5 82832",1860,"ZCTA5 82832",384
"G82833","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82833",,,,,,,"86000US82833",,"ZCTA5 82833",.,"ZCTA5 82833",.
"G82834","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82834",,,,,,,"86000US82834",,"ZCTA5 82834",1023,"ZCTA5 82834",86
"G82835","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82835",,,,,,,"86000US82835",,"ZCTA5 82835",561,"ZCTA5 82835",140
"G82836","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82836",,,,,,,"86000US82836",,"ZCTA5 82836",881,"ZCTA5 82836",230
"G82837","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82837",,,,,,,"86000US82837",,"ZCTA5 82837",1063,"ZCTA5 82837",431
"G82838","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82838",,,,,,,"86000US82838",,"ZCTA5 82838",865,"ZCTA5 82838",627
"G82839","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82839",,,,,,,"86000US82839",,"ZCTA5 82839",1319,"ZCTA5 82839",255
"G82842","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82842",,,,,,,"86000US82842",,"ZCTA5 82842",1138,"ZCTA5 82842",424
"G82844","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82844",,,,,,,"86000US82844",,"ZCTA5 82844",.,"ZCTA5 82844",.
"G82845","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82845",,,,,,,"86000US82845",,"ZCTA5 82845",.,"ZCTA5 82845",.
"G82901","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82901",,,,,,,"86000US82901",,"ZCTA5 82901",872,"ZCTA5 82901",53
"G82922","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82922",,,,,,,"86000US82922",,"ZCTA5 82922",1406,"ZCTA5 82922",1311
"G82923","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82923",,,,,,,"86000US82923",,"ZCTA5 82923",1456,"ZCTA5 82923",1270
"G82925","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82925",,,,,,,"86000US82925",,"ZCTA5 82925",2242,"ZCTA5 82925",827
"G82929","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82929",,,,,,,"86000US82929",,"ZCTA5 82929",.,"ZCTA5 82929",.
"G82930","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82930",,,,,,,"86000US82930",,"ZCTA5 82930",759,"ZCTA5 82930",135
"G82932","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82932",,,,,,,"86000US82932",,"ZCTA5 82932",614,"ZCTA5 82932",550
"G82933","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82933",,,,,,,"86000US82933",,"ZCTA5 82933",821,"ZCTA5 82933",677
"G82934","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82934",,,,,,,"86000US82934",,"ZCTA5 82934",375,"ZCTA5 82934",284
"G82935","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82935",,,,,,,"86000US82935",,"ZCTA5 82935",874,"ZCTA5 82935",94
"G82936","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82936",,,,,,,"86000US82936",,"ZCTA5 82936",.,"ZCTA5 82936",.
"G82937","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82937",,,,,,,"86000US82937",,"ZCTA5 82937",728,"ZCTA5 82937",95
"G82938","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82938",,,,,,,"86000US82938",,"ZCTA5 82938",.,"ZCTA5 82938",.
"G82939","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82939",,,,,,,"86000US82939",,"ZCTA5 82939",778,"ZCTA5 82939",126
"G82941","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82941",,,,,,,"86000US82941",,"ZCTA5 82941",1170,"ZCTA5 82941",91
"G82942","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82942",,,,,,,"86000US82942",,"ZCTA5 82942",.,"ZCTA5 82942",.
"G82943","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82943",,,,,,,"86000US82943",,"ZCTA5 82943",376,"ZCTA5 82943",337
"G82944","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82944",,,,,,,"86000US82944",,"ZCTA5 82944",1333,"ZCTA5 82944",873
"G82945","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"82945",,,,,,,"86000US82945",,"ZCTA5 82945",488,"ZCTA5 82945",118
"G83001","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83001",,,,,,,"86000US83001",,"ZCTA5 83001",1372,"ZCTA5 83001",111
"G83011","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83011",,,,,,,"86000US83011",,"ZCTA5 83011",.,"ZCTA5 83011",.
"G83012","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83012",,,,,,,"86000US83012",,"ZCTA5 83012",.,"ZCTA5 83012",.
"G83013","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83013",,,,,,,"86000US83013",,"ZCTA5 83013",.,"ZCTA5 83013",.
"G83014","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83014",,,,,,,"86000US83014",,"ZCTA5 83014",1265,"ZCTA5 83014",193
"G83025","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83025",,,,,,,"86000US83025",,"ZCTA5 83025",1301,"ZCTA5 83025",471
"G83101","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83101",,,,,,,"86000US83101",,"ZCTA5 83101",841,"ZCTA5 83101",68
"G83110","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83110",,,,,,,"86000US83110",,"ZCTA5 83110",834,"ZCTA5 83110",171
"G83111","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83111",,,,,,,"86000US83111",,"ZCTA5 83111",851,"ZCTA5 83111",600
"G83112","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83112",,,,,,,"86000US83112",,"ZCTA5 83112",2086,"ZCTA5 83112",1374
"G83113","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83113",,,,,,,"86000US83113",,"ZCTA5 83113",775,"ZCTA5 83113",167
"G83114","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83114",,,,,,,"86000US83114",,"ZCTA5 83114",988,"ZCTA5 83114",424
"G83115","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83115",,,,,,,"86000US83115",,"ZCTA5 83115",.,"ZCTA5 83115",.
"G83116","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83116",,,,,,,"86000US83116",,"ZCTA5 83116",613,"ZCTA5 83116",97
"G83118","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83118",,,,,,,"86000US83118",,"ZCTA5 83118",1373,"ZCTA5 83118",374
"G83119","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83119",,,,,,,"86000US83119",,"ZCTA5 83119",.,"ZCTA5 83119",.
"G83120","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83120",,,,,,,"86000US83120",,"ZCTA5 83120",1597,"ZCTA5 83120",748
"G83121","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83121",,,,,,,"86000US83121",,"ZCTA5 83121",.,"ZCTA5 83121",.
"G83122","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83122",,,,,,,"86000US83122",,"ZCTA5 83122",524,"ZCTA5 83122",315
"G83123","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83123",,,,,,,"86000US83123",,"ZCTA5 83123",818,"ZCTA5 83123",124
"G83124","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83124",,,,,,,"86000US83124",,"ZCTA5 83124",475,"ZCTA5 83124",297
"G83126","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83126",,,,,,,"86000US83126",,"ZCTA5 83126",1349,"ZCTA5 83126",1174
"G83127","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83127",,,,,,,"86000US83127",,"ZCTA5 83127",1137,"ZCTA5 83127",181
"G83128","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83128",,,,,,,"86000US83128",,"ZCTA5 83128",1524,"ZCTA5 83128",326
"G83201","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83201",,,,,,,"86000US83201",,"ZCTA5 83201",747,"ZCTA5 83201",26
"G83202","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83202",,,,,,,"86000US83202",,"ZCTA5 83202",868,"ZCTA5 83202",48
"G83203","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83203",,,,,,,"86000US83203",,"ZCTA5 83203",297,"ZCTA5 83203",172
"G83204","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83204",,,,,,,"86000US83204",,"ZCTA5 83204",701,"ZCTA5 83204",36
"G83209","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83209",,,,,,,"86000US83209",,"ZCTA5 83209",667,"ZCTA5 83209",41
"G83210","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83210",,,,,,,"86000US83210",,"ZCTA5 83210",619,"ZCTA5 83210",102
"G83211","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83211",,,,,,,"86000US83211",,"ZCTA5 83211",777,"ZCTA5 83211",88
"G83212","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83212",,,,,,,"86000US83212",,"ZCTA5 83212",413,"ZCTA5 83212",356
"G83213","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83213",,,,,,,"86000US83213",,"ZCTA5 83213",533,"ZCTA5 83213",52
"G83214","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83214",,,,,,,"86000US83214",,"ZCTA5 83214",882,"ZCTA5 83214",183
"G83215","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83215",,,,,,,"86000US83215",,"ZCTA5 83215",439,"ZCTA5 83215",199
"G83217","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83217",,,,,,,"86000US83217",,"ZCTA5 83217",591,"ZCTA5 83217",374
"G83218","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83218",,,,,,,"86000US83218",,"ZCTA5 83218",767,"ZCTA5 83218",185
"G83220","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83220",,,,,,,"86000US83220",,"ZCTA5 83220",.,"ZCTA5 83220",.
"G83221","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83221",,,,,,,"86000US83221",,"ZCTA5 83221",695,"ZCTA5 83221",46
"G83223","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83223",,,,,,,"86000US83223",,"ZCTA5 83223",1114,"ZCTA5 83223",182
"G83226","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83226",,,,,,,"86000US83226",,"ZCTA5 83226",417,"ZCTA5 83226",191
"G83227","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83227",,,,,,,"86000US83227",,"ZCTA5 83227",.,"ZCTA5 83227",.
"G83228","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83228",,,,,,,"86000US83228",,"ZCTA5 83228",750,"ZCTA5 83228",256
"G83232","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83232",,,,,,,"86000US83232",,"ZCTA5 83232",878,"ZCTA5 83232",231
"G83233","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83233",,,,,,,"86000US83233",,"ZCTA5 83233",.,"ZCTA5 83233",.
"G83234","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83234",,,,,,,"86000US83234",,"ZCTA5 83234",618,"ZCTA5 83234",132
"G83235","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83235",,,,,,,"86000US83235",,"ZCTA5 83235",.,"ZCTA5 83235",.
"G83236","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83236",,,,,,,"86000US83236",,"ZCTA5 83236",551,"ZCTA5 83236",90
"G83237","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83237",,,,,,,"86000US83237",,"ZCTA5 83237",897,"ZCTA5 83237",173
"G83238","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83238",,,,,,,"86000US83238",,"ZCTA5 83238",567,"ZCTA5 83238",512
"G83239","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83239",,,,,,,"86000US83239",,"ZCTA5 83239",744,"ZCTA5 83239",170
"G83241","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83241",,,,,,,"86000US83241",,"ZCTA5 83241",592,"ZCTA5 83241",100
"G83243","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83243",,,,,,,"86000US83243",,"ZCTA5 83243",.,"ZCTA5 83243",.
"G83244","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83244",,,,,,,"86000US83244",,"ZCTA5 83244",883,"ZCTA5 83244",505
"G83245","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83245",,,,,,,"86000US83245",,"ZCTA5 83245",790,"ZCTA5 83245",134
"G83246","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83246",,,,,,,"86000US83246",,"ZCTA5 83246",770,"ZCTA5 83246",65
"G83250","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83250",,,,,,,"86000US83250",,"ZCTA5 83250",949,"ZCTA5 83250",89
"G83251","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83251",,,,,,,"86000US83251",,"ZCTA5 83251",433,"ZCTA5 83251",173
"G83252","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83252",,,,,,,"86000US83252",,"ZCTA5 83252",733,"ZCTA5 83252",101
"G83253","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83253",,,,,,,"86000US83253",,"ZCTA5 83253",318,"ZCTA5 83253",150
"G83254","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83254",,,,,,,"86000US83254",,"ZCTA5 83254",644,"ZCTA5 83254",69
"G83255","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83255",,,,,,,"86000US83255",,"ZCTA5 83255",484,"ZCTA5 83255",58
"G83261","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83261",,,,,,,"86000US83261",,"ZCTA5 83261",726,"ZCTA5 83261",61
"G83262","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83262",,,,,,,"86000US83262",,"ZCTA5 83262",680,"ZCTA5 83262",277
"G83263","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83263",,,,,,,"86000US83263",,"ZCTA5 83263",734,"ZCTA5 83263",113
"G83271","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83271",,,,,,,"86000US83271",,"ZCTA5 83271",588,"ZCTA5 83271",390
"G83272","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83272",,,,,,,"86000US83272",,"ZCTA5 83272",635,"ZCTA5 83272",229
"G83274","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83274",,,,,,,"86000US83274",,"ZCTA5 83274",871,"ZCTA5 83274",110
"G83276","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83276",,,,,,,"86000US83276",,"ZCTA5 83276",652,"ZCTA5 83276",91
"G83277","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83277",,,,,,,"86000US83277",,"ZCTA5 83277",.,"ZCTA5 83277",.
"G83278","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83278",,,,,,,"86000US83278",,"ZCTA5 83278",311,"ZCTA5 83278",203
"G83281","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83281",,,,,,,"86000US83281",,"ZCTA5 83281",.,"ZCTA5 83281",.
"G83283","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83283",,,,,,,"86000US83283",,"ZCTA5 83283",847,"ZCTA5 83283",312
"G83285","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83285",,,,,,,"86000US83285",,"ZCTA5 83285",766,"ZCTA5 83285",481
"G83286","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83286",,,,,,,"86000US83286",,"ZCTA5 83286",1024,"ZCTA5 83286",107
"G83287","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83287",,,,,,,"86000US83287",,"ZCTA5 83287",750,"ZCTA5 83287",629
"G83301","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83301",,,,,,,"86000US83301",,"ZCTA5 83301",875,"ZCTA5 83301",26
"G83302","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83302",,,,,,,"86000US83302",,"ZCTA5 83302",452,"ZCTA5 83302",118
"G83311","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83311",,,,,,,"86000US83311",,"ZCTA5 83311",.,"ZCTA5 83311",.
"G83312","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83312",,,,,,,"86000US83312",,"ZCTA5 83312",416,"ZCTA5 83312",97
"G83313","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83313",,,,,,,"86000US83313",,"ZCTA5 83313",1304,"ZCTA5 83313",212
"G83314","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83314",,,,,,,"86000US83314",,"ZCTA5 83314",638,"ZCTA5 83314",75
"G83316","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83316",,,,,,,"86000US83316",,"ZCTA5 83316",717,"ZCTA5 83316",49
"G83318","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83318",,,,,,,"86000US83318",,"ZCTA5 83318",704,"ZCTA5 83318",66
"G83320","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83320",,,,,,,"86000US83320",,"ZCTA5 83320",699,"ZCTA5 83320",237
"G83321","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83321",,,,,,,"86000US83321",,"ZCTA5 83321",617,"ZCTA5 83321",255
"G83322","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83322",,,,,,,"86000US83322",,"ZCTA5 83322",.,"ZCTA5 83322",.
"G83323","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83323",,,,,,,"86000US83323",,"ZCTA5 83323",775,"ZCTA5 83323",61
"G83324","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83324",,,,,,,"86000US83324",,"ZCTA5 83324",750,"ZCTA5 83324",216
"G83325","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83325",,,,,,,"86000US83325",,"ZCTA5 83325",728,"ZCTA5 83325",149
"G83327","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83327",,,,,,,"86000US83327",,"ZCTA5 83327",836,"ZCTA5 83327",147
"G83328","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83328",,,,,,,"86000US83328",,"ZCTA5 83328",1005,"ZCTA5 83328",61
"G83330","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83330",,,,,,,"86000US83330",,"ZCTA5 83330",705,"ZCTA5 83330",88
"G83332","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83332",,,,,,,"86000US83332",,"ZCTA5 83332",716,"ZCTA5 83332",40
"G83333","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83333",,,,,,,"86000US83333",,"ZCTA5 83333",978,"ZCTA5 83333",88
"G83334","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83334",,,,,,,"86000US83334",,"ZCTA5 83334",792,"ZCTA5 83334",73
"G83335","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83335",,,,,,,"86000US83335",,"ZCTA5 83335",593,"ZCTA5 83335",82
"G83336","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83336",,,,,,,"86000US83336",,"ZCTA5 83336",846,"ZCTA5 83336",91
"G83337","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83337",,,,,,,"86000US83337",,"ZCTA5 83337",.,"ZCTA5 83337",.
"G83338","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83338",,,,,,,"86000US83338",,"ZCTA5 83338",802,"ZCTA5 83338",38
"G83340","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83340",,,,,,,"86000US83340",,"ZCTA5 83340",1186,"ZCTA5 83340",206
"G83341","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83341",,,,,,,"86000US83341",,"ZCTA5 83341",1011,"ZCTA5 83341",154
"G83342","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83342",,,,,,,"86000US83342",,"ZCTA5 83342",626,"ZCTA5 83342",156
"G83344","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83344",,,,,,,"86000US83344",,"ZCTA5 83344",826,"ZCTA5 83344",118
"G83346","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83346",,,,,,,"86000US83346",,"ZCTA5 83346",619,"ZCTA5 83346",96
"G83347","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83347",,,,,,,"86000US83347",,"ZCTA5 83347",623,"ZCTA5 83347",95
"G83348","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83348",,,,,,,"86000US83348",,"ZCTA5 83348",969,"ZCTA5 83348",430
"G83349","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83349",,,,,,,"86000US83349",,"ZCTA5 83349",664,"ZCTA5 83349",111
"G83350","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"83350",,,,,,,"86000US83350",,"ZCTA5 83350",628,"ZCTA5 83350",38
