GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,AD8XE001,NAME_M,AD8XM001
"G26568","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26568",,,,,,,"86000US26568",,"ZCTA5 26568",350,"ZCTA5 26568",263
"G26570","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26570",,,,,,,"86000US26570",,"ZCTA5 26570",365,"ZCTA5 26570",78
"G26571","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26571",,,,,,,"86000US26571",,"ZCTA5 26571",417,"ZCTA5 26571",163
"G26572","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26572",,,,,,,"86000US26572",,"ZCTA5 26572",464,"ZCTA5 26572",270
"G26574","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26574",,,,,,,"86000US26574",,"ZCTA5 26574",375,"ZCTA5 26574",70
"G26575","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26575",,,,,,,"86000US26575",,"ZCTA5 26575",652,"ZCTA5 26575",267
"G26576","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26576",,,,,,,"86000US26576",,"ZCTA5 26576",369,"ZCTA5 26576",143
"G26581","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26581",,,,,,,"86000US26581",,"ZCTA5 26581",216,"ZCTA5 26581",46
"G26582","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26582",,,,,,,"86000US26582",,"ZCTA5 26582",476,"ZCTA5 26582",55
"G26585","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26585",,,,,,,"86000US26585",,"ZCTA5 26585",295,"ZCTA5 26585",71
"G26586","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26586",,,,,,,"86000US26586",,"ZCTA5 26586",.,"ZCTA5 26586",.
"G26587","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26587",,,,,,,"86000US26587",,"ZCTA5 26587",610,"ZCTA5 26587",263
"G26588","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26588",,,,,,,"86000US26588",,"ZCTA5 26588",486,"ZCTA5 26588",107
"G26590","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26590",,,,,,,"86000US26590",,"ZCTA5 26590",573,"ZCTA5 26590",208
"G26591","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26591",,,,,,,"86000US26591",,"ZCTA5 26591",609,"ZCTA5 26591",133
"G26601","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26601",,,,,,,"86000US26601",,"ZCTA5 26601",428,"ZCTA5 26601",34
"G26610","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26610",,,,,,,"86000US26610",,"ZCTA5 26610",447,"ZCTA5 26610",114
"G26611","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26611",,,,,,,"86000US26611",,"ZCTA5 26611",214,"ZCTA5 26611",118
"G26615","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26615",,,,,,,"86000US26615",,"ZCTA5 26615",138,"ZCTA5 26615",27
"G26617","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26617",,,,,,,"86000US26617",,"ZCTA5 26617",,"ZCTA5 26617",
"G26619","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26619",,,,,,,"86000US26619",,"ZCTA5 26619",812,"ZCTA5 26619",675
"G26621","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26621",,,,,,,"86000US26621",,"ZCTA5 26621",474,"ZCTA5 26621",47
"G26623","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26623",,,,,,,"86000US26623",,"ZCTA5 26623",466,"ZCTA5 26623",218
"G26624","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26624",,,,,,,"86000US26624",,"ZCTA5 26624",429,"ZCTA5 26624",63
"G26627","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26627",,,,,,,"86000US26627",,"ZCTA5 26627",,"ZCTA5 26627",
"G26629","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26629",,,,,,,"86000US26629",,"ZCTA5 26629",264,"ZCTA5 26629",116
"G26631","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26631",,,,,,,"86000US26631",,"ZCTA5 26631",186,"ZCTA5 26631",112
"G26636","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26636",,,,,,,"86000US26636",,"ZCTA5 26636",184,"ZCTA5 26636",72
"G26638","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26638",,,,,,,"86000US26638",,"ZCTA5 26638",,"ZCTA5 26638",
"G26651","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26651",,,,,,,"86000US26651",,"ZCTA5 26651",522,"ZCTA5 26651",53
"G26656","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26656",,,,,,,"86000US26656",,"ZCTA5 26656",276,"ZCTA5 26656",115
"G26660","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26660",,,,,,,"86000US26660",,"ZCTA5 26660",775,"ZCTA5 26660",728
"G26662","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26662",,,,,,,"86000US26662",,"ZCTA5 26662",303,"ZCTA5 26662",54
"G26676","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26676",,,,,,,"86000US26676",,"ZCTA5 26676",541,"ZCTA5 26676",408
"G26678","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26678",,,,,,,"86000US26678",,"ZCTA5 26678",738,"ZCTA5 26678",458
"G26679","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26679",,,,,,,"86000US26679",,"ZCTA5 26679",576,"ZCTA5 26679",185
"G26680","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26680",,,,,,,"86000US26680",,"ZCTA5 26680",304,"ZCTA5 26680",174
"G26681","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26681",,,,,,,"86000US26681",,"ZCTA5 26681",359,"ZCTA5 26681",62
"G26684","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26684",,,,,,,"86000US26684",,"ZCTA5 26684",,"ZCTA5 26684",
"G26690","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26690",,,,,,,"86000US26690",,"ZCTA5 26690",239,"ZCTA5 26690",177
"G26691","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26691",,,,,,,"86000US26691",,"ZCTA5 26691",306,"ZCTA5 26691",249
"G26704","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26704",,,,,,,"86000US26704",,"ZCTA5 26704",468,"ZCTA5 26704",66
"G26705","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26705",,,,,,,"86000US26705",,"ZCTA5 26705",503,"ZCTA5 26705",67
"G26707","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26707",,,,,,,"86000US26707",,"ZCTA5 26707",336,"ZCTA5 26707",76
"G26710","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26710",,,,,,,"86000US26710",,"ZCTA5 26710",583,"ZCTA5 26710",69
"G26711","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26711",,,,,,,"86000US26711",,"ZCTA5 26711",540,"ZCTA5 26711",78
"G26714","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26714",,,,,,,"86000US26714",,"ZCTA5 26714",527,"ZCTA5 26714",137
"G26716","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26716",,,,,,,"86000US26716",,"ZCTA5 26716",505,"ZCTA5 26716",284
"G26717","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26717",,,,,,,"86000US26717",,"ZCTA5 26717",378,"ZCTA5 26717",77
"G26719","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26719",,,,,,,"86000US26719",,"ZCTA5 26719",664,"ZCTA5 26719",122
"G26720","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26720",,,,,,,"86000US26720",,"ZCTA5 26720",,"ZCTA5 26720",
"G26722","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26722",,,,,,,"86000US26722",,"ZCTA5 26722",411,"ZCTA5 26722",132
"G26726","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26726",,,,,,,"86000US26726",,"ZCTA5 26726",492,"ZCTA5 26726",26
"G26731","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26731",,,,,,,"86000US26731",,"ZCTA5 26731",365,"ZCTA5 26731",96
"G26739","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26739",,,,,,,"86000US26739",,"ZCTA5 26739",407,"ZCTA5 26739",122
"G26743","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26743",,,,,,,"86000US26743",,"ZCTA5 26743",345,"ZCTA5 26743",96
"G26750","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26750",,,,,,,"86000US26750",,"ZCTA5 26750",388,"ZCTA5 26750",38
"G26753","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26753",,,,,,,"86000US26753",,"ZCTA5 26753",586,"ZCTA5 26753",41
"G26755","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26755",,,,,,,"86000US26755",,"ZCTA5 26755",462,"ZCTA5 26755",147
"G26757","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26757",,,,,,,"86000US26757",,"ZCTA5 26757",486,"ZCTA5 26757",61
"G26761","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26761",,,,,,,"86000US26761",,"ZCTA5 26761",577,"ZCTA5 26761",339
"G26763","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26763",,,,,,,"86000US26763",,"ZCTA5 26763",495,"ZCTA5 26763",166
"G26764","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26764",,,,,,,"86000US26764",,"ZCTA5 26764",512,"ZCTA5 26764",60
"G26767","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26767",,,,,,,"86000US26767",,"ZCTA5 26767",507,"ZCTA5 26767",216
"G26801","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26801",,,,,,,"86000US26801",,"ZCTA5 26801",519,"ZCTA5 26801",267
"G26802","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26802",,,,,,,"86000US26802",,"ZCTA5 26802",502,"ZCTA5 26802",68
"G26804","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26804",,,,,,,"86000US26804",,"ZCTA5 26804",364,"ZCTA5 26804",42
"G26807","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26807",,,,,,,"86000US26807",,"ZCTA5 26807",403,"ZCTA5 26807",65
"G26808","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26808",,,,,,,"86000US26808",,"ZCTA5 26808",618,"ZCTA5 26808",40
"G26810","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26810",,,,,,,"86000US26810",,"ZCTA5 26810",877,"ZCTA5 26810",183
"G26812","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26812",,,,,,,"86000US26812",,"ZCTA5 26812",464,"ZCTA5 26812",231
"G26814","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26814",,,,,,,"86000US26814",,"ZCTA5 26814",415,"ZCTA5 26814",137
"G26815","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26815",,,,,,,"86000US26815",,"ZCTA5 26815",380,"ZCTA5 26815",187
"G26817","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26817",,,,,,,"86000US26817",,"ZCTA5 26817",539,"ZCTA5 26817",234
"G26818","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26818",,,,,,,"86000US26818",,"ZCTA5 26818",947,"ZCTA5 26818",132
"G26823","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26823",,,,,,,"86000US26823",,"ZCTA5 26823",411,"ZCTA5 26823",223
"G26833","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26833",,,,,,,"86000US26833",,"ZCTA5 26833",551,"ZCTA5 26833",125
"G26836","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26836",,,,,,,"86000US26836",,"ZCTA5 26836",506,"ZCTA5 26836",49
"G26845","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26845",,,,,,,"86000US26845",,"ZCTA5 26845",702,"ZCTA5 26845",147
"G26847","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26847",,,,,,,"86000US26847",,"ZCTA5 26847",541,"ZCTA5 26847",65
"G26851","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26851",,,,,,,"86000US26851",,"ZCTA5 26851",640,"ZCTA5 26851",86
"G26852","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26852",,,,,,,"86000US26852",,"ZCTA5 26852",486,"ZCTA5 26852",113
"G26855","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26855",,,,,,,"86000US26855",,"ZCTA5 26855",349,"ZCTA5 26855",287
"G26865","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26865",,,,,,,"86000US26865",,"ZCTA5 26865",408,"ZCTA5 26865",248
"G26866","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26866",,,,,,,"86000US26866",,"ZCTA5 26866",282,"ZCTA5 26866",150
"G26884","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"26884",,,,,,,"86000US26884",,"ZCTA5 26884",356,"ZCTA5 26884",90
"G27006","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27006",,,,,,,"86000US27006",,"ZCTA5 27006",937,"ZCTA5 27006",100
"G27007","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27007",,,,,,,"86000US27007",,"ZCTA5 27007",724,"ZCTA5 27007",123
"G27009","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27009",,,,,,,"86000US27009",,"ZCTA5 27009",858,"ZCTA5 27009",118
"G27011","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27011",,,,,,,"86000US27011",,"ZCTA5 27011",641,"ZCTA5 27011",50
"G27012","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27012",,,,,,,"86000US27012",,"ZCTA5 27012",1072,"ZCTA5 27012",76
"G27013","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27013",,,,,,,"86000US27013",,"ZCTA5 27013",697,"ZCTA5 27013",59
"G27014","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27014",,,,,,,"86000US27014",,"ZCTA5 27014",655,"ZCTA5 27014",69
"G27016","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27016",,,,,,,"86000US27016",,"ZCTA5 27016",503,"ZCTA5 27016",100
"G27017","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27017",,,,,,,"86000US27017",,"ZCTA5 27017",585,"ZCTA5 27017",31
"G27018","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27018",,,,,,,"86000US27018",,"ZCTA5 27018",717,"ZCTA5 27018",76
"G27019","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27019",,,,,,,"86000US27019",,"ZCTA5 27019",691,"ZCTA5 27019",121
"G27020","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27020",,,,,,,"86000US27020",,"ZCTA5 27020",545,"ZCTA5 27020",135
"G27021","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27021",,,,,,,"86000US27021",,"ZCTA5 27021",739,"ZCTA5 27021",29
"G27022","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27022",,,,,,,"86000US27022",,"ZCTA5 27022",475,"ZCTA5 27022",241
"G27023","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27023",,,,,,,"86000US27023",,"ZCTA5 27023",1094,"ZCTA5 27023",88
"G27024","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27024",,,,,,,"86000US27024",,"ZCTA5 27024",648,"ZCTA5 27024",137
"G27025","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27025",,,,,,,"86000US27025",,"ZCTA5 27025",651,"ZCTA5 27025",120
"G27027","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27027",,,,,,,"86000US27027",,"ZCTA5 27027",559,"ZCTA5 27027",45
"G27028","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27028",,,,,,,"86000US27028",,"ZCTA5 27028",673,"ZCTA5 27028",50
"G27030","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27030",,,,,,,"86000US27030",,"ZCTA5 27030",575,"ZCTA5 27030",20
"G27040","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27040",,,,,,,"86000US27040",,"ZCTA5 27040",958,"ZCTA5 27040",45
"G27041","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27041",,,,,,,"86000US27041",,"ZCTA5 27041",710,"ZCTA5 27041",80
"G27042","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27042",,,,,,,"86000US27042",,"ZCTA5 27042",492,"ZCTA5 27042",268
"G27043","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27043",,,,,,,"86000US27043",,"ZCTA5 27043",736,"ZCTA5 27043",112
"G27045","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27045",,,,,,,"86000US27045",,"ZCTA5 27045",797,"ZCTA5 27045",53
"G27046","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27046",,,,,,,"86000US27046",,"ZCTA5 27046",469,"ZCTA5 27046",57
"G27047","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27047",,,,,,,"86000US27047",,"ZCTA5 27047",324,"ZCTA5 27047",83
"G27048","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27048",,,,,,,"86000US27048",,"ZCTA5 27048",604,"ZCTA5 27048",33
"G27050","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27050",,,,,,,"86000US27050",,"ZCTA5 27050",787,"ZCTA5 27050",146
"G27051","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27051",,,,,,,"86000US27051",,"ZCTA5 27051",773,"ZCTA5 27051",39
"G27052","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27052",,,,,,,"86000US27052",,"ZCTA5 27052",658,"ZCTA5 27052",53
"G27053","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27053",,,,,,,"86000US27053",,"ZCTA5 27053",564,"ZCTA5 27053",66
"G27054","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27054",,,,,,,"86000US27054",,"ZCTA5 27054",438,"ZCTA5 27054",193
"G27055","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27055",,,,,,,"86000US27055",,"ZCTA5 27055",639,"ZCTA5 27055",42
"G27101","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27101",,,,,,,"86000US27101",,"ZCTA5 27101",700,"ZCTA5 27101",32
"G27103","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27103",,,,,,,"86000US27103",,"ZCTA5 27103",793,"ZCTA5 27103",22
"G27104","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27104",,,,,,,"86000US27104",,"ZCTA5 27104",899,"ZCTA5 27104",40
"G27105","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27105",,,,,,,"86000US27105",,"ZCTA5 27105",729,"ZCTA5 27105",17
"G27106","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27106",,,,,,,"86000US27106",,"ZCTA5 27106",834,"ZCTA5 27106",24
"G27107","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27107",,,,,,,"86000US27107",,"ZCTA5 27107",776,"ZCTA5 27107",30
"G27109","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27109",,,,,,,"86000US27109",,"ZCTA5 27109",.,"ZCTA5 27109",.
"G27110","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27110",,,,,,,"86000US27110",,"ZCTA5 27110",.,"ZCTA5 27110",.
"G27127","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27127",,,,,,,"86000US27127",,"ZCTA5 27127",853,"ZCTA5 27127",25
"G27201","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27201",,,,,,,"86000US27201",,"ZCTA5 27201",,"ZCTA5 27201",
"G27203","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27203",,,,,,,"86000US27203",,"ZCTA5 27203",603,"ZCTA5 27203",36
"G27205","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27205",,,,,,,"86000US27205",,"ZCTA5 27205",707,"ZCTA5 27205",50
"G27207","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27207",,,,,,,"86000US27207",,"ZCTA5 27207",683,"ZCTA5 27207",93
"G27208","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27208",,,,,,,"86000US27208",,"ZCTA5 27208",627,"ZCTA5 27208",75
"G27209","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27209",,,,,,,"86000US27209",,"ZCTA5 27209",399,"ZCTA5 27209",123
"G27212","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27212",,,,,,,"86000US27212",,"ZCTA5 27212",550,"ZCTA5 27212",100
"G27214","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27214",,,,,,,"86000US27214",,"ZCTA5 27214",963,"ZCTA5 27214",62
"G27215","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27215",,,,,,,"86000US27215",,"ZCTA5 27215",812,"ZCTA5 27215",27
"G27217","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27217",,,,,,,"86000US27217",,"ZCTA5 27217",709,"ZCTA5 27217",28
"G27229","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27229",,,,,,,"86000US27229",,"ZCTA5 27229",574,"ZCTA5 27229",78
"G27231","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27231",,,,,,,"86000US27231",,"ZCTA5 27231",953,"ZCTA5 27231",59
"G27233","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27233",,,,,,,"86000US27233",,"ZCTA5 27233",845,"ZCTA5 27233",232
"G27235","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27235",,,,,,,"86000US27235",,"ZCTA5 27235",1227,"ZCTA5 27235",150
"G27239","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27239",,,,,,,"86000US27239",,"ZCTA5 27239",660,"ZCTA5 27239",85
"G27242","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27242",,,,,,,"86000US27242",,"ZCTA5 27242",459,"ZCTA5 27242",95
"G27243","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27243",,,,,,,"86000US27243",,"ZCTA5 27243",1020,"ZCTA5 27243",129
"G27244","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27244",,,,,,,"86000US27244",,"ZCTA5 27244",870,"ZCTA5 27244",114
"G27248","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27248",,,,,,,"86000US27248",,"ZCTA5 27248",582,"ZCTA5 27248",67
"G27249","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27249",,,,,,,"86000US27249",,"ZCTA5 27249",829,"ZCTA5 27249",67
"G27252","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27252",,,,,,,"86000US27252",,"ZCTA5 27252",711,"ZCTA5 27252",134
"G27253","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27253",,,,,,,"86000US27253",,"ZCTA5 27253",732,"ZCTA5 27253",23
"G27258","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27258",,,,,,,"86000US27258",,"ZCTA5 27258",769,"ZCTA5 27258",62
"G27260","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27260",,,,,,,"86000US27260",,"ZCTA5 27260",700,"ZCTA5 27260",30
"G27262","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27262",,,,,,,"86000US27262",,"ZCTA5 27262",813,"ZCTA5 27262",31
"G27263","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27263",,,,,,,"86000US27263",,"ZCTA5 27263",725,"ZCTA5 27263",31
"G27265","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27265",,,,,,,"86000US27265",,"ZCTA5 27265",1024,"ZCTA5 27265",35
"G27278","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27278",,,,,,,"86000US27278",,"ZCTA5 27278",1060,"ZCTA5 27278",55
"G27281","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27281",,,,,,,"86000US27281",,"ZCTA5 27281",714,"ZCTA5 27281",123
"G27282","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27282",,,,,,,"86000US27282",,"ZCTA5 27282",1061,"ZCTA5 27282",50
"G27283","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27283",,,,,,,"86000US27283",,"ZCTA5 27283",751,"ZCTA5 27283",59
"G27284","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27284",,,,,,,"86000US27284",,"ZCTA5 27284",913,"ZCTA5 27284",27
"G27288","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27288",,,,,,,"86000US27288",,"ZCTA5 27288",588,"ZCTA5 27288",30
"G27291","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27291",,,,,,,"86000US27291",,"ZCTA5 27291",635,"ZCTA5 27291",113
"G27292","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27292",,,,,,,"86000US27292",,"ZCTA5 27292",664,"ZCTA5 27292",26
"G27295","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27295",,,,,,,"86000US27295",,"ZCTA5 27295",678,"ZCTA5 27295",29
"G27298","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27298",,,,,,,"86000US27298",,"ZCTA5 27298",674,"ZCTA5 27298",45
"G27299","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27299",,,,,,,"86000US27299",,"ZCTA5 27299",721,"ZCTA5 27299",84
"G27301","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27301",,,,,,,"86000US27301",,"ZCTA5 27301",1073,"ZCTA5 27301",109
"G27302","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"27302",,,,,,,"86000US27302",,"ZCTA5 27302",927,"ZCTA5 27302",48
