GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,RGDE001,NAME_M,RGDM001
"G73062","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73062",,,,,,,"86000US73062",,"ZCTA5 73062",423,"ZCTA5 73062",37
"G73063","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73063",,,,,,,"86000US73063",,"ZCTA5 73063",575,"ZCTA5 73063",72
"G73064","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73064",,,,,,,"86000US73064",,"ZCTA5 73064",1037,"ZCTA5 73064",43
"G73065","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73065",,,,,,,"86000US73065",,"ZCTA5 73065",1014,"ZCTA5 73065",100
"G73066","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73066",,,,,,,"86000US73066",,"ZCTA5 73066",461,"ZCTA5 73066",274
"G73067","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73067",,,,,,,"86000US73067",,"ZCTA5 73067",430,"ZCTA5 73067",111
"G73068","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73068",,,,,,,"86000US73068",,"ZCTA5 73068",762,"ZCTA5 73068",56
"G73069","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73069",,,,,,,"86000US73069",,"ZCTA5 73069",739,"ZCTA5 73069",47
"G73071","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73071",,,,,,,"86000US73071",,"ZCTA5 73071",842,"ZCTA5 73071",26
"G73072","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73072",,,,,,,"86000US73072",,"ZCTA5 73072",990,"ZCTA5 73072",40
"G73073","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73073",,,,,,,"86000US73073",,"ZCTA5 73073",497,"ZCTA5 73073",85
"G73074","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73074",,,,,,,"86000US73074",,"ZCTA5 73074",574,"ZCTA5 73074",88
"G73075","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73075",,,,,,,"86000US73075",,"ZCTA5 73075",579,"ZCTA5 73075",27
"G73077","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73077",,,,,,,"86000US73077",,"ZCTA5 73077",556,"ZCTA5 73077",47
"G73078","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73078",,,,,,,"86000US73078",,"ZCTA5 73078",1346,"ZCTA5 73078",106
"G73079","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73079",,,,,,,"86000US73079",,"ZCTA5 73079",700,"ZCTA5 73079",189
"G73080","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73080",,,,,,,"86000US73080",,"ZCTA5 73080",735,"ZCTA5 73080",118
"G73082","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73082",,,,,,,"86000US73082",,"ZCTA5 73082",431,"ZCTA5 73082",80
"G73084","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73084",,,,,,,"86000US73084",,"ZCTA5 73084",624,"ZCTA5 73084",70
"G73086","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73086",,,,,,,"86000US73086",,"ZCTA5 73086",594,"ZCTA5 73086",62
"G73089","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73089",,,,,,,"86000US73089",,"ZCTA5 73089",818,"ZCTA5 73089",165
"G73090","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73090",,,,,,,"86000US73090",,"ZCTA5 73090",854,"ZCTA5 73090",164
"G73092","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73092",,,,,,,"86000US73092",,"ZCTA5 73092",595,"ZCTA5 73092",57
"G73093","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73093",,,,,,,"86000US73093",,"ZCTA5 73093",675,"ZCTA5 73093",104
"G73095","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73095",,,,,,,"86000US73095",,"ZCTA5 73095",547,"ZCTA5 73095",130
"G73096","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73096",,,,,,,"86000US73096",,"ZCTA5 73096",657,"ZCTA5 73096",44
"G73097","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73097",,,,,,,"86000US73097",,"ZCTA5 73097",435,"ZCTA5 73097",475
"G73098","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73098",,,,,,,"86000US73098",,"ZCTA5 73098",526,"ZCTA5 73098",66
"G73099","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73099",,,,,,,"86000US73099",,"ZCTA5 73099",1088,"ZCTA5 73099",23
"G73102","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73102",,,,,,,"86000US73102",,"ZCTA5 73102",879,"ZCTA5 73102",68
"G73103","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73103",,,,,,,"86000US73103",,"ZCTA5 73103",664,"ZCTA5 73103",37
"G73104","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73104",,,,,,,"86000US73104",,"ZCTA5 73104",844,"ZCTA5 73104",174
"G73105","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73105",,,,,,,"86000US73105",,"ZCTA5 73105",694,"ZCTA5 73105",86
"G73106","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73106",,,,,,,"86000US73106",,"ZCTA5 73106",628,"ZCTA5 73106",40
"G73107","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73107",,,,,,,"86000US73107",,"ZCTA5 73107",733,"ZCTA5 73107",28
"G73108","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73108",,,,,,,"86000US73108",,"ZCTA5 73108",568,"ZCTA5 73108",22
"G73109","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73109",,,,,,,"86000US73109",,"ZCTA5 73109",635,"ZCTA5 73109",49
"G73110","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73110",,,,,,,"86000US73110",,"ZCTA5 73110",719,"ZCTA5 73110",19
"G73111","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73111",,,,,,,"86000US73111",,"ZCTA5 73111",647,"ZCTA5 73111",30
"G73112","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73112",,,,,,,"86000US73112",,"ZCTA5 73112",746,"ZCTA5 73112",28
"G73114","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73114",,,,,,,"86000US73114",,"ZCTA5 73114",807,"ZCTA5 73114",28
"G73115","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73115",,,,,,,"86000US73115",,"ZCTA5 73115",748,"ZCTA5 73115",37
"G73116","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73116",,,,,,,"86000US73116",,"ZCTA5 73116",977,"ZCTA5 73116",75
"G73117","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73117",,,,,,,"86000US73117",,"ZCTA5 73117",502,"ZCTA5 73117",77
"G73118","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73118",,,,,,,"86000US73118",,"ZCTA5 73118",818,"ZCTA5 73118",34
"G73119","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73119",,,,,,,"86000US73119",,"ZCTA5 73119",636,"ZCTA5 73119",14
"G73120","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73120",,,,,,,"86000US73120",,"ZCTA5 73120",835,"ZCTA5 73120",25
"G73121","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73121",,,,,,,"86000US73121",,"ZCTA5 73121",973,"ZCTA5 73121",112
"G73122","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73122",,,,,,,"86000US73122",,"ZCTA5 73122",748,"ZCTA5 73122",51
"G73127","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73127",,,,,,,"86000US73127",,"ZCTA5 73127",693,"ZCTA5 73127",25
"G73128","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73128",,,,,,,"86000US73128",,"ZCTA5 73128",959,"ZCTA5 73128",59
"G73129","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73129",,,,,,,"86000US73129",,"ZCTA5 73129",579,"ZCTA5 73129",34
"G73130","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73130",,,,,,,"86000US73130",,"ZCTA5 73130",914,"ZCTA5 73130",52
"G73131","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73131",,,,,,,"86000US73131",,"ZCTA5 73131",1012,"ZCTA5 73131",220
"G73132","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73132",,,,,,,"86000US73132",,"ZCTA5 73132",866,"ZCTA5 73132",35
"G73134","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73134",,,,,,,"86000US73134",,"ZCTA5 73134",963,"ZCTA5 73134",36
"G73135","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73135",,,,,,,"86000US73135",,"ZCTA5 73135",945,"ZCTA5 73135",49
"G73139","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73139",,,,,,,"86000US73139",,"ZCTA5 73139",728,"ZCTA5 73139",30
"G73141","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73141",,,,,,,"86000US73141",,"ZCTA5 73141",675,"ZCTA5 73141",54
"G73142","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73142",,,,,,,"86000US73142",,"ZCTA5 73142",1096,"ZCTA5 73142",70
"G73145","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73145",,,,,,,"86000US73145",,"ZCTA5 73145",977,"ZCTA5 73145",37
"G73149","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73149",,,,,,,"86000US73149",,"ZCTA5 73149",682,"ZCTA5 73149",41
"G73150","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73150",,,,,,,"86000US73150",,"ZCTA5 73150",1165,"ZCTA5 73150",170
"G73151","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73151",,,,,,,"86000US73151",,"ZCTA5 73151",1628,"ZCTA5 73151",303
"G73159","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73159",,,,,,,"86000US73159",,"ZCTA5 73159",825,"ZCTA5 73159",26
"G73160","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73160",,,,,,,"86000US73160",,"ZCTA5 73160",956,"ZCTA5 73160",21
"G73162","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73162",,,,,,,"86000US73162",,"ZCTA5 73162",1131,"ZCTA5 73162",59
"G73165","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73165",,,,,,,"86000US73165",,"ZCTA5 73165",990,"ZCTA5 73165",130
"G73169","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73169",,,,,,,"86000US73169",,"ZCTA5 73169",875,"ZCTA5 73169",101
"G73170","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73170",,,,,,,"86000US73170",,"ZCTA5 73170",1239,"ZCTA5 73170",39
"G73173","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73173",,,,,,,"86000US73173",,"ZCTA5 73173",1468,"ZCTA5 73173",204
"G73179","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73179",,,,,,,"86000US73179",,"ZCTA5 73179",1238,"ZCTA5 73179",111
"G73401","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73401",,,,,,,"86000US73401",,"ZCTA5 73401",612,"ZCTA5 73401",29
"G73425","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73425",,,,,,,"86000US73425",,"ZCTA5 73425",320,"ZCTA5 73425",120
"G73430","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73430",,,,,,,"86000US73430",,"ZCTA5 73430",597,"ZCTA5 73430",149
"G73432","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73432",,,,,,,"86000US73432",,"ZCTA5 73432",654,"ZCTA5 73432",115
"G73433","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73433",,,,,,,"86000US73433",,"ZCTA5 73433",523,"ZCTA5 73433",49
"G73434","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73434",,,,,,,"86000US73434",,"ZCTA5 73434",519,"ZCTA5 73434",171
"G73437","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73437",,,,,,,"86000US73437",,"ZCTA5 73437",467,"ZCTA5 73437",18
"G73438","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73438",,,,,,,"86000US73438",,"ZCTA5 73438",524,"ZCTA5 73438",90
"G73439","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73439",,,,,,,"86000US73439",,"ZCTA5 73439",517,"ZCTA5 73439",53
"G73440","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73440",,,,,,,"86000US73440",,"ZCTA5 73440",625,"ZCTA5 73440",529
"G73441","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73441",,,,,,,"86000US73441",,"ZCTA5 73441",323,"ZCTA5 73441",51
"G73442","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73442",,,,,,,"86000US73442",,"ZCTA5 73442",364,"ZCTA5 73442",61
"G73443","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73443",,,,,,,"86000US73443",,"ZCTA5 73443",657,"ZCTA5 73443",110
"G73444","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73444",,,,,,,"86000US73444",,"ZCTA5 73444",239,"ZCTA5 73444",229
"G73446","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73446",,,,,,,"86000US73446",,"ZCTA5 73446",547,"ZCTA5 73446",65
"G73447","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73447",,,,,,,"86000US73447",,"ZCTA5 73447",410,"ZCTA5 73447",109
"G73448","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73448",,,,,,,"86000US73448",,"ZCTA5 73448",560,"ZCTA5 73448",34
"G73449","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73449",,,,,,,"86000US73449",,"ZCTA5 73449",555,"ZCTA5 73449",86
"G73450","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73450",,,,,,,"86000US73450",,"ZCTA5 73450",559,"ZCTA5 73450",51
"G73453","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73453",,,,,,,"86000US73453",,"ZCTA5 73453",547,"ZCTA5 73453",235
"G73455","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73455",,,,,,,"86000US73455",,"ZCTA5 73455",335,"ZCTA5 73455",200
"G73456","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73456",,,,,,,"86000US73456",,"ZCTA5 73456",460,"ZCTA5 73456",59
"G73458","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73458",,,,,,,"86000US73458",,"ZCTA5 73458",382,"ZCTA5 73458",91
"G73459","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73459",,,,,,,"86000US73459",,"ZCTA5 73459",511,"ZCTA5 73459",100
"G73460","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73460",,,,,,,"86000US73460",,"ZCTA5 73460",525,"ZCTA5 73460",69
"G73461","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73461",,,,,,,"86000US73461",,"ZCTA5 73461",481,"ZCTA5 73461",113
"G73463","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73463",,,,,,,"86000US73463",,"ZCTA5 73463",472,"ZCTA5 73463",42
"G73481","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73481",,,,,,,"86000US73481",,"ZCTA5 73481",473,"ZCTA5 73481",99
"G73487","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73487",,,,,,,"86000US73487",,"ZCTA5 73487",400,"ZCTA5 73487",104
"G73491","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73491",,,,,,,"86000US73491",,"ZCTA5 73491",652,"ZCTA5 73491",158
"G73501","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73501",,,,,,,"86000US73501",,"ZCTA5 73501",685,"ZCTA5 73501",39
"G73503","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73503",,,,,,,"86000US73503",,"ZCTA5 73503",958,"ZCTA5 73503",16
"G73505","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73505",,,,,,,"86000US73505",,"ZCTA5 73505",839,"ZCTA5 73505",25
"G73507","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73507",,,,,,,"86000US73507",,"ZCTA5 73507",805,"ZCTA5 73507",40
"G73520","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73520",,,,,,,"86000US73520",,"ZCTA5 73520",418,"ZCTA5 73520",92
"G73521","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73521",,,,,,,"86000US73521",,"ZCTA5 73521",649,"ZCTA5 73521",33
"G73526","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73526",,,,,,,"86000US73526",,"ZCTA5 73526",624,"ZCTA5 73526",55
"G73527","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73527",,,,,,,"86000US73527",,"ZCTA5 73527",705,"ZCTA5 73527",183
"G73528","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73528",,,,,,,"86000US73528",,"ZCTA5 73528",725,"ZCTA5 73528",168
"G73529","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73529",,,,,,,"86000US73529",,"ZCTA5 73529",445,"ZCTA5 73529",56
"G73530","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73530",,,,,,,"86000US73530",,"ZCTA5 73530",430,"ZCTA5 73530",66
"G73531","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73531",,,,,,,"86000US73531",,"ZCTA5 73531",633,"ZCTA5 73531",198
"G73532","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73532",,,,,,,"86000US73532",,"ZCTA5 73532",598,"ZCTA5 73532",81
"G73533","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73533",,,,,,,"86000US73533",,"ZCTA5 73533",648,"ZCTA5 73533",24
"G73537","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73537",,,,,,,"86000US73537",,"ZCTA5 73537",513,"ZCTA5 73537",189
"G73538","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73538",,,,,,,"86000US73538",,"ZCTA5 73538",679,"ZCTA5 73538",71
"G73539","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73539",,,,,,,"86000US73539",,"ZCTA5 73539",538,"ZCTA5 73539",140
"G73540","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73540",,,,,,,"86000US73540",,"ZCTA5 73540",536,"ZCTA5 73540",100
"G73541","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73541",,,,,,,"86000US73541",,"ZCTA5 73541",708,"ZCTA5 73541",158
"G73542","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73542",,,,,,,"86000US73542",,"ZCTA5 73542",535,"ZCTA5 73542",43
"G73543","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73543",,,,,,,"86000US73543",,"ZCTA5 73543",752,"ZCTA5 73543",149
"G73544","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73544",,,,,,,"86000US73544",,"ZCTA5 73544",442,"ZCTA5 73544",63
"G73546","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73546",,,,,,,"86000US73546",,"ZCTA5 73546",404,"ZCTA5 73546",80
"G73547","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73547",,,,,,,"86000US73547",,"ZCTA5 73547",453,"ZCTA5 73547",33
"G73548","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73548",,,,,,,"86000US73548",,"ZCTA5 73548",402,"ZCTA5 73548",87
"G73549","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73549",,,,,,,"86000US73549",,"ZCTA5 73549",698,"ZCTA5 73549",86
"G73550","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73550",,,,,,,"86000US73550",,"ZCTA5 73550",478,"ZCTA5 73550",65
"G73551","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73551",,,,,,,"86000US73551",,"ZCTA5 73551",340,"ZCTA5 73551",483
"G73552","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73552",,,,,,,"86000US73552",,"ZCTA5 73552",647,"ZCTA5 73552",112
"G73553","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73553",,,,,,,"86000US73553",,"ZCTA5 73553",531,"ZCTA5 73553",835
"G73554","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73554",,,,,,,"86000US73554",,"ZCTA5 73554",540,"ZCTA5 73554",84
"G73555","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73555",,,,,,,"86000US73555",,"ZCTA5 73555",381,"ZCTA5 73555",123
"G73556","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73556",,,,,,,"86000US73556",,"ZCTA5 73556",557,"ZCTA5 73556",178
"G73557","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73557",,,,,,,"86000US73557",,"ZCTA5 73557",763,"ZCTA5 73557",142
"G73559","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73559",,,,,,,"86000US73559",,"ZCTA5 73559",335,"ZCTA5 73559",32
"G73560","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73560",,,,,,,"86000US73560",,"ZCTA5 73560",431,"ZCTA5 73560",121
"G73562","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73562",,,,,,,"86000US73562",,"ZCTA5 73562",517,"ZCTA5 73562",80
"G73564","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73564",,,,,,,"86000US73564",,"ZCTA5 73564",364,"ZCTA5 73564",189
"G73565","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73565",,,,,,,"86000US73565",,"ZCTA5 73565",513,"ZCTA5 73565",100
"G73566","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73566",,,,,,,"86000US73566",,"ZCTA5 73566",580,"ZCTA5 73566",71
"G73567","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73567",,,,,,,"86000US73567",,"ZCTA5 73567",478,"ZCTA5 73567",121
"G73568","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73568",,,,,,,"86000US73568",,"ZCTA5 73568",401,"ZCTA5 73568",81
"G73569","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73569",,,,,,,"86000US73569",,"ZCTA5 73569",480,"ZCTA5 73569",31
"G73570","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73570",,,,,,,"86000US73570",,"ZCTA5 73570",417,"ZCTA5 73570",45
"G73571","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73571",,,,,,,"86000US73571",,"ZCTA5 73571",752,"ZCTA5 73571",653
"G73572","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73572",,,,,,,"86000US73572",,"ZCTA5 73572",595,"ZCTA5 73572",63
"G73573","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73573",,,,,,,"86000US73573",,"ZCTA5 73573",458,"ZCTA5 73573",47
"G73601","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73601",,,,,,,"86000US73601",,"ZCTA5 73601",593,"ZCTA5 73601",75
"G73620","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73620",,,,,,,"86000US73620",,"ZCTA5 73620",630,"ZCTA5 73620",155
"G73622","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73622",,,,,,,"86000US73622",,"ZCTA5 73622",550,"ZCTA5 73622",147
"G73624","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73624",,,,,,,"86000US73624",,"ZCTA5 73624",646,"ZCTA5 73624",99
"G73625","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73625",,,,,,,"86000US73625",,"ZCTA5 73625",488,"ZCTA5 73625",160
"G73626","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73626",,,,,,,"86000US73626",,"ZCTA5 73626",466,"ZCTA5 73626",48
"G73627","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73627",,,,,,,"86000US73627",,"ZCTA5 73627",694,"ZCTA5 73627",167
"G73628","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73628",,,,,,,"86000US73628",,"ZCTA5 73628",629,"ZCTA5 73628",62
"G73632","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73632",,,,,,,"86000US73632",,"ZCTA5 73632",490,"ZCTA5 73632",91
"G73638","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73638",,,,,,,"86000US73638",,"ZCTA5 73638",425,"ZCTA5 73638",180
"G73639","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73639",,,,,,,"86000US73639",,"ZCTA5 73639",392,"ZCTA5 73639",55
"G73641","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73641",,,,,,,"86000US73641",,"ZCTA5 73641",529,"ZCTA5 73641",157
"G73642","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73642",,,,,,,"86000US73642",,"ZCTA5 73642",245,"ZCTA5 73642",74
"G73644","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73644",,,,,,,"86000US73644",,"ZCTA5 73644",643,"ZCTA5 73644",68
"G73645","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73645",,,,,,,"86000US73645",,"ZCTA5 73645",431,"ZCTA5 73645",53
"G73646","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73646",,,,,,,"86000US73646",,"ZCTA5 73646",450,"ZCTA5 73646",63
"G73647","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73647",,,,,,,"86000US73647",,"ZCTA5 73647",673,"ZCTA5 73647",176
"G73650","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73650",,,,,,,"86000US73650",,"ZCTA5 73650",582,"ZCTA5 73650",64
"G73651","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73651",,,,,,,"86000US73651",,"ZCTA5 73651",458,"ZCTA5 73651",40
"G73654","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"73654",,,,,,,"86000US73654",,"ZCTA5 73654",567,"ZCTA5 73654",111
